"No","User ID","Rating","Date","Review Text"
"1412","U-2026-1412","5","04/11/2025","mantap!"
"1413","U-2026-1413","5","04/11/2025","bagus :)"
"1414","U-2026-1414","5","03/11/2025","game terbaik dari hoyo"
"1415","U-2026-1415","5","03/11/2025","game gacha terbaek yg gweh mainin, sehat² staff² developer zzz🤭🥰, bansos nya banyakin yah sama jangan inflasi hp terus😘"
"1416","U-2026-1416","2","03/11/2025","suka saja sama game play nya 😋, tapi sumpah gak suka banget bukain game nya yang kelamaan banget apalagi pas update data game kaya nungguin sinyal tv digital parabola aja tungguin selesai nya, numpuk juga emosi yang mainin game nih 🤬, gak usah banyak drama kalau kumpulin data game ke dalam handphone gede penyimpanan nya kalau masih butuh penyimpanan yang lain untuk data game yang bergerak 😠."
"1417","U-2026-1417","5","03/11/2025","story ringan gameplay seru event menarik"
"1418","U-2026-1418","5","03/11/2025","game yang bagus, dengan story yang cukup dalam, graphic yang di sajikan juga memanjakan mata, namun sedikit di sayangkan setelah update entah kenapa selalu mengalami lagging / FPS drop, overall game nya bagus dan recommended banget"
"1419","U-2026-1419","5","02/11/2025","Sejauh ini saya memainkan gamenya tak ada kendala, story yang bagus dan penggunaan bahasa Indonesia yang tidak kaku membuat experience bermain jadi seru. Namun yang saya sayangkan adalah tak ada fitur zoom in zoom out pada semi open world nya, saya berharap kedepannya bisa ditambahkan."
"1420","U-2026-1420","5","02/11/2025","grafik nya tolong di tingkatkan lagi"
"1421","U-2026-1421","5","02/11/2025","gamenya sudah sempurna! dari segi world, story, lore dan segala macamnya. Namunn sangat disayangkan optimalisasinya sangat kurang, bahkan s24 ultra aku gaa bisa handle game ini 😭😭 bikin cepet panas + kadang nge crash (?). jadi demi kesehatan hp ku, aku pensi dari game ini, semangat terua dev! semoga zzz bsia lebih baik lagi! karna ini 1 1 nya game hoyo yang bagusss banget! dan dev nya gak pelit + mendengarkan pemainnya"
"1422","U-2026-1422","1","02/11/2025","ni game rusak gak jelas"
"1423","U-2026-1423","2","01/11/2025","GK sesuai expetasi loding terlalu lama terlalu banyak GK jdi mslh KLO loadding nya cepet ini udh nya lama dan. banyak loding nya"
"1424","U-2026-1424","5","01/11/2025","Gamenya bagus saya sudah main dari awal launching, tapi tetep sama saja kendala force close sering terjadi dipertengahan game, padahal handphone saya sudah diatas kata mumpuni dengan ram 12GB mohon diperbaiki lagi"
"1425","U-2026-1425","5","01/11/2025","Gamenya keren, grafik mantap, dan juga gameplay menarik. mantap lah pokoknya kalian harus coba dulu sih."
"1426","U-2026-1426","2","01/11/2025","gacha selalu hard pity,bikin males main dapet char limit di 80 keatas,ini bukan gacha tapi sama aja kaya beli char yang udan paten harganya cuihhh, ""note: buat player baru yang f2p bakal kesusahan buat dapet char limit di game ini"
"1427","U-2026-1427","5","01/11/2025","seru heheh"
"1428","U-2026-1428","4","01/11/2025","Grafis yang memukau dan movement yang sangat sangat smooth, saya sangat menyukai gameplay game ini dan juga vibes2 cyberpunk di game ini. Untuk alur ceritanya sudah cukup bagus walau suka saya skip hehe, cuma ya.. yang bikin saya kesel itu udh gacha berkali-kali malah ampas mulu dapatnya, ohiya katanya dapet free 100x pull, itu sistem nya gimana? kok saya ga dapet? udah pre register padahal"
"1429","U-2026-1429","3","01/11/2025","add s character for begginer"
"1430","U-2026-1430","3","31/10/2025","3 BINTANG KARENA GUA DIKASIH GRACE"
"1431","U-2026-1431","1","31/10/2025","pls optimasi sir 🥀 gabisa dimaenin samsek euy di hsr yang map-nya setipe aja lancar mang"
"1432","U-2026-1432","5","31/10/2025","Amazing game Saya suka.. gameplay yg sangat seru d tambah lg ad event yg unik lg menantang maka saya beri five stars..⭐⭐⭐⭐⭐ oiya ad lg satu yg paling saya suka dari game in adalah adanya fitur/event foto cekrekk2 behh it seru parahh jd kita bisa foto d hollow d moment2 tertentu it so epic very2 cool.🤩 semoga kedepannya trus tetap begini yaa fitur2nya krna in udh oke bngtt nie game cukup tambah storynya aj..👍🏻😉"
"1433","U-2026-1433","5","31/10/2025","sukaaaaaaaaa"
"1434","U-2026-1434","1","31/10/2025","Ayolah dioptimalkan, masa tiap kali selesai update versi selalu lag parah. Apalagi setelah update versi 2.3 sudah berhari-hari masih lag parah. Meskipun settingan sudah diturunin rata kiri juga masih lag. Device pakai snapdragon 8 elite masak lag parah."
"1435","U-2026-1435","5","30/10/2025","MANATO-KUN!!!"
"1436","U-2026-1436","4","30/10/2025","mengesampingkan spek minimum device, game ini benar-benar dapat dinikmati sebagai player f2p dan yang tidak terlalu mengejar meta. Dengan powercreep yang tidak terlalu cepat seperti kakak-kakaknya, membuat sebagian besar character di zzz masih relevan tiap patch ke patch. Sejauh ini, zzz masih bisa dikategorikan sbg game baik, bansosnya lancar, polychrome yang bisa didapatkan cukup stabil. Meski begitu, buat new player zzz itu cukup try hard buat story awal-awal"
"1437","U-2026-1437","5","30/10/2025","game bagus physic susu nya bagus banget adakan mod telanjang"
"1438","U-2026-1438","1","30/10/2025","there are only a few male characters, mostly sexualize female characters"
"1439","U-2026-1439","1","29/10/2025","Game nya asli kikir dan saya sudah gacha dan lewat pity masih tak dapat karakter yang saya ingin kan dan ini game agak berat padahal device saya lumayan memumpuni"
"1440","U-2026-1440","1","29/10/2025","cabul banget gamenya, buat kalian yg mau main game ini mending urungkan aja niat nya, soalnya karakter"" nya cabul semua, masa jiggle fisik ampe segitunya"
"1441","U-2026-1441","5","29/10/2025","😁👍"
"1442","U-2026-1442","5","28/10/2025","Peak Combat 10/10 lack of optimization so the performance aren't that good"
"1443","U-2026-1443","5","28/10/2025","Perfect 🤌, kalo nge lag tiap beres apdet coba deh hapus vulkan PSO cache bin ada 2 hapus aja."
"1444","U-2026-1444","4","27/10/2025","terimakasih sudah membantu, saya naikan ke 4 dulu karena masih ada framedrop dengan setting grafik lowest."
"1445","U-2026-1445","1","27/10/2025","game jelek gw ga bisa login"
"1446","U-2026-1446","1","27/10/2025","dapetin agent SSR nya susah"
"1447","U-2026-1447","5","27/10/2025","Another gooner's game, i like it 😋. Dan buat orang-orang yang maksa main ini game dan ngeluh frezee, patah"", force close, dan lag. Makanya rakit PC biar lancar, gw main di PC lancar"" ae 😜😜"
"1448","U-2026-1448","1","26/10/2025","berat banget main di hp tolong dioptimalisasi lagi"
"1449","U-2026-1449","4","26/10/2025","berat jem, tapi bagus"
"1450","U-2026-1450","4","26/10/2025","Dari semua masalah keknya cuma ada 1 masalah yang emang rada mengganggu kadang suka nge-freeze tiba2 udah itu aja, tolong optimalisasi nya 😄🙏"
"1451","U-2026-1451","2","26/10/2025","tolong jangan fokus di konten atau event nya saja, peforma game nya di pikirkan lah ini buruk sekali terkadang force close sendiri di beberapa device, banyak teman temanku bilang gamenya buruk peforma"
"1452","U-2026-1452","5","25/10/2025","game gooner"
"1453","U-2026-1453","1","25/10/2025","peran MC nya gak jelas banget di 2.0, dari proxy tiba2 jadi dukun mistis, kesan urban teknologinya tiba2 hilang dan jadi fantasi magic, emang ini genshin? tolol! developer cuma mikir cuan, gak punya pendirian bikin game sesuai passion mereka, maunya disetir mayoritas. lihat, sekarang jadi jelek kan gamenya karena ikut kemauan mayoritas."
"1454","U-2026-1454","5","25/10/2025","nice game, combat battle fluid"
"1455","U-2026-1455","1","25/10/2025","WOY BENERIN SERVER BUSUK LU PING KUNING MULU"
"1456","U-2026-1456","4","24/10/2025","Please banget benerin optimalisasi nya. Patch lalu kerasa enak, sekarang jadi jelek lagi. Mode Threshold sering banget ngebug visual freeze. Tolong hoyo untuk perbaikannya."
"1457","U-2026-1457","1","24/10/2025","knp jir tbtb mentok 20fps, pertama main setting max 60fps smooth, pas login lagi ngelag parah 20fps an, anehh.. HP infinix gt30 pro 12/512 btw"
"1458","U-2026-1458","5","24/10/2025","New adventure & New Character IS SO AMAZING"
"1459","U-2026-1459","5","24/10/2025","bagus"
"1460","U-2026-1460","5","23/10/2025","game rpg terbaik yg pernah saya mainin, suka sama gamenya, petualangan di game ini juga menyenangkan tidak membosankan👍🙌"
"1461","U-2026-1461","1","23/10/2025","why give costume to a character that we cant even get. stupid game"
"1462","U-2026-1462","5","23/10/2025","GAME GOONER"
"1463","U-2026-1463","5","23/10/2025","dari segi story udh bagus hanya saja saat bermain terjadi fram drop"
"1464","U-2026-1464","1","23/10/2025","gamenya bagus, cuman saya terganggu terhadap update selalu harus download 10gb, handphone saya tidak cukup ruang jika tetap seperti ini. saya juga kehilangan akun, padahal akun saya masih ada, gak pernah uninstall gamenya, dan saya pernah hubungkan akun saya ke gamenya tetapi akun saya masih hilang"
"1465","U-2026-1465","2","23/10/2025","tolong diperbaiki optimalisasi nya , hp saya dimensiti 8300 ngelag parah kalo awal2 login"
"1466","U-2026-1466","5","23/10/2025","terimakasih hoyoverse telah mewangikan gacha gw🥰"
"1467","U-2026-1467","5","23/10/2025","Maaf karena di hp gua gak kompetibel saya kasih bintang 2 Sedangkan Gem HSR Bisa aja di download sama Gensin impact"
"1468","U-2026-1468","5","23/10/2025","paling sering fps nya aja yang sering drop, terus kalo abis update selalu ada bug baru kaya animasi gacha yang tiba tiba ke skip, padahal sebelum update ngga gtu, yaa itu aja sih selain itu aman aja, sehat sehat game baik"
"1469","U-2026-1469","3","22/10/2025","It seems there's a problem with the Vulkan files causing the game to be unstable. I tried deleting the vulkan_pso_cache file and the game became stable. To the Hoyoverse Team, please release an update to fix this issue."
"1470","U-2026-1470","5","22/10/2025","peak game"
"1471","U-2026-1471","5","22/10/2025","Saat bermain ZZZ mulai dari versi 2.0 an kok sering ngelag ya? Padahal waktu saya bermain saat masih versi 1.0 an baik² saja. Device yang saya gunakan juga bukan terbilang kentang. Tolong diperbaiki lagi."
"1472","U-2026-1472","2","22/10/2025","cacat,gacha pelit,hard pity terus tapi malah kalah, rate on juga hard pity, najis"
"1473","U-2026-1473","5","22/10/2025","terlalu banyak physics tapi suka😁😁. ini aku nggak bisa masuk game, awalnya masih aman tapi pas mau memasuki game malah ngestuck di situ padahal jaringan oke"
"1474","U-2026-1474","1","22/10/2025","kecewa berat, gamenya udah main powercreep🥲"
"1475","U-2026-1475","5","22/10/2025","generous game and epic story🔥"
"1476","U-2026-1476","1","22/10/2025","Sering framedrop di awal main padahal device lumayan (Poco f5) tolong di fix la"
"1477","U-2026-1477","1","21/10/2025","apaansih, udh pity tinggi kalah rate off mulu lagi, drop rate nya kayanya bukan 50/50 tapi 35/65"
"1478","U-2026-1478","3","21/10/2025","saya rasa game ini terlalu fulgar untuk rating 12 tahun"
"1479","U-2026-1479","1","21/10/2025","INI GAME APA SIH NGASIH HIGH PITY MULU MANA KENA RET OFF"
"1480","U-2026-1480","5","21/10/2025","Luar biasa story kali ini, emosi pemain bisa benar benar dapat.....baru kali ini netesin air mata cuma gegara story di ni game wkwkwk"
"1481","U-2026-1481","5","21/10/2025","saya bermain game zenless zone zero pada saat mengerjakan story zenless zone zero 2.3 saya mengalami freeze pada saat mengerjakan story zenless zone zero mohon segera tangani ya pihak hoyoverse"
"1482","U-2026-1482","1","21/10/2025","Oke untuk optimalisasi Grafik, taoi harus seimbang juga, masa iya hp poco x7 pro keluaran kemarin ngelag banget? duhai"
"1483","U-2026-1483","1","21/10/2025","thx for rate off"
"1484","U-2026-1484","5","21/10/2025","I Love ZZZ"
"1485","U-2026-1485","5","20/10/2025","Ini game keren banget tapi nggak bisa dimainin di hp kentang.... makanya rating sangat jelek karna nggak semua hp bisa download kara harus memory mumpuni kapasitas data aja sampai 26. gg lebih total sampai 29 GG... tapi sangat memuaskan buat dimainkan good job developer terimakasih sudah bikin game Lain dari pada yang lain"
"1486","U-2026-1486","1","20/10/2025","always hard pitty and lose 50/50, I'd like it 😭"
"1487","U-2026-1487","5","20/10/2025","seru sekali beh gg sama perbanya karakter sexy"
"1488","U-2026-1488","5","20/10/2025","cool"
"1489","U-2026-1489","4","20/10/2025","saat saya ingin mengosok kartu tiba-tiba saya keluar dari game dan saya bingung mengapa itu terjadi padahal jaringan saya bagus tapi entah kenapa tiba-tiba keluar dari game dengan sendirinya?"
"1490","U-2026-1490","4","19/10/2025","saya menghormati kalian sebagai pembuat game nya, dan apresiasi atas kinerja untuk membuat game yg menarik. sedikit kritik mengenai game nya, untuk gameplay terbilang menarik dan bagus kaya dengan kombinasi dan skill untuk berkreasi. masalah yg timbul adalah di loby dan base awal, pemain tidak tahu harus kemana? fitur terlalu ramai dan bertumpuk. banyak menu yg membingungkan bagi player baru dalam memahami fitur dengan fungsinya"
"1491","U-2026-1491","3","19/10/2025","performa gamenya aneh saat di mainkan di hp infinix gt30pro, saat suhu hp panas terlihat gamenya sangat smooth, tapi saat pakai kipas fpsnya sering turun dan gameplaynya patah-patah. sangat aneh"
"1492","U-2026-1492","1","19/10/2025","Main di device POCO F5 sering frame drop sejak v 2.0, ga pernah ada peningkatan optimalisasi sama sekali, udah sering hapus file ""vulkan"" yang katanya jadi penyebabnya tapi tetap bermasalah sampai sekarang. HERAN GA PERNAH DI FIX. GAME SELAIN ZZZ, AMAN AJA TUH"
"1493","U-2026-1493","5","19/10/2025","terimakasih zzz sudah menyajikan story yang bagus dan gamplay hack and Slash yang seru. tapi mau saya uninstal karena HP sudah gak kuat makasih zzz sya akan selalu dukung terus"
"1494","U-2026-1494","5","19/10/2025","peak game!!, mekanik mudah dimengerti, fitur okee, story puas bangett cuman agak di sayanggkan story nya kebanyakan dialog tapi okee kok sebagai penikmat game story, oh yaa gacha juga harus lebih di tingkatkan lagi jangan kikir dehh, overall rate dari gw 8,7/10 terus berkembang dan ramaikan komunitas 🥳"
"1495","U-2026-1495","5","19/10/2025","Permainan ini sangat baik dan berjalan dengan lancar, terutama untuk permainan yang ringan seperti ini."
"1496","U-2026-1496","2","19/10/2025","Sebenarnya game ini sangat bagus, mekanik nya dan gameplay nya sangat keren, grafik nya juga sangat bagus tapi ini game gila atau gimana woyyy gua main dari LV 1 Sampai max LV cuma 1x menang rate off, ayolah hoyo buat kan capturing radiance kayak di kakaknya, biar GK tambah stres maen ni game nanti kalo di buat kan gua kasih B5"
"1497","U-2026-1497","4","18/10/2025","ahh, game yg sangat seru, tapi sayang ga bisa main lagi, game nya sangat bagus👍,buat deplover semangat😁"
"1498","U-2026-1498","3","18/10/2025","untuk update sekarang sepertinya masalah masih belum ter-fix ya? main lebih dari 30 menit udah pasti bgt langsung ngadet ngadet eh pas dicek ram nya abis lho, buset ni game nyedot ram sampe abis ampe hp gue ngefreeze ga bisa dipencet gg, dulu kaga kaya gini sebelum update map yunkui summit, dulu masalah rendering sekarang masalah ini jir lah ada ae problem nya, dahal w main di naga 7+ gen2 masa udh gabisa ngangkat ni game cug, semoga cepet di optimasi ama developer yeee 👍🏻"
"1499","U-2026-1499","5","18/10/2025","Keren, story nya mantap,, tapi suka frame drop min jadi kalau bisa segera di perbaiki min"
"1500","U-2026-1500","5","18/10/2025","Bagus kalo hp nya kuat kec pc, trus kalo udah update patch sering dikasi kompensasi, story nya bagus Karakter nya keren, bagus, imut, gameplay nya keren, udah download game ini sejak tahun kemarin baru di rate sekarang hehe, overall bagus banget"
"1501","U-2026-1501","3","18/10/2025","aku tadi main, ga bisa di login lagi kepental sendiri🗿"
"1502","U-2026-1502","3","18/10/2025","patah2 di poco F4"
"1503","U-2026-1503","1","18/10/2025","berattt"
"1504","U-2026-1504","5","18/10/2025","w peak game"
"1505","U-2026-1505","3","18/10/2025","menurut ku sih bagus bagus aja tapi masalahnya itu gb nya harus 24 banyak betul dan kalau kita main aja capek"
"1506","U-2026-1506","1","18/10/2025","nglek parah padahal Snapdragon 8 gen 1😅 baru kali ini"
"1507","U-2026-1507","3","18/10/2025","semakin lama ciri khas dari zzz mulai di tinggalkan, seperti mode TV dan combat mission, sudah pure gooning :v"
"1508","U-2026-1508","5","17/10/2025","turu"
"1509","U-2026-1509","5","17/10/2025","mantap game nya"
"1510","U-2026-1510","5","17/10/2025","yang bilang game Gooner tu, emang Gooner😝 wong saya suka kok"
"1511","U-2026-1511","4","17/10/2025","malah nge freeze jaringan aman spek HP mumpuni udah di ubah settingan paling low tetep aja. gamenya error atau bug"
"1512","U-2026-1512","2","17/10/2025","Ini setelah update setiap battle sering shuttering, sebelum nya aman dan lancar. perangkat snap 8 gen 2"
"1513","U-2026-1513","5","17/10/2025","mantap!"
"1514","U-2026-1514","5","17/10/2025","belum instal"
"1515","U-2026-1515","1","17/10/2025","saya sebagai pemain baru sangat tidak puas dengan sistem gacha game ini, saat saya gacha banner limit kenapa justru malah dapat caracter standar? padahal pemain baru loh. 11/12 kikir seperti Genshin"
"1516","U-2026-1516","5","17/10/2025","sedih banget. update sekarang dah gak bisa main lagi. jalan2 di kota masih bisa, tapi waktu battle, karakternya freeze. install ulang pun tetap gak bisa. dengan berat hari akhirnya uninstall. bye ZZZ, Burnice selalu di hati 🥲"
"1517","U-2026-1517","1","16/10/2025","game ngantuk"
"1518","U-2026-1518","5","16/10/2025","✋😌🤚"
"1519","U-2026-1519","1","16/10/2025","Optimalisasi kurang, Snapdragon 7 gen 3 sudah tidak kuat. Padahal dengan area dan peta yang tidak terlalu luas harusnya bisa lebih baik."
"1520","U-2026-1520","4","16/10/2025","Basically this like honkai impact but light drama with it. it became sweat games where the endgame mode is just ""broke your hardware"" with HP inflation. reduce my star for it"
"1521","U-2026-1521","1","16/10/2025","gacha ya jangan pelit""Napa masa Piti tros"
"1522","U-2026-1522","5","16/10/2025","Best game best fandom"
"1523","U-2026-1523","5","16/10/2025","game baik"
"1524","U-2026-1524","4","16/10/2025","gamenya bagus tapi setelah uptade terbaru kenapa gameplaynya terasa frame drop parah padahal di 2.2 kemarin normal² saja"
"1525","U-2026-1525","5","16/10/2025","no debat puding di mana²"
"1526","U-2026-1526","5","16/10/2025","Game ini sangat cocok untuk orang sibuk tapi masih ingin berpetualang dan mengikuti cerita dari serial game. story event-nya yang ringkas membuat pekerja yang punya sedikit waktu bisa beradaptasi dan memainkannya di waktu senggang dan fitur skip yang sangat meringkas cerita"
"1527","U-2026-1527","5","15/10/2025","i love the game, keep it up!"
"1528","U-2026-1528","1","15/10/2025","game gak jelas,semakin update semagin tambah berat padahal hp saya udah support main ni game.devnya lebih mentingin buat karakter baru dari pada dengarin keluhan para player.jika seperti ini gamenya bakal dapetrating yg buruk terus-menerus di playstore dari para player android."
"1529","U-2026-1529","5","15/10/2025","absolut cinema, lagu nya, lore nya, hp saya G99 Ultimate aja masih bisa (maksa) nanti rencana ganti hp atau upgrade pc buatain zzz lebih enjoy"
"1530","U-2026-1530","5","15/10/2025","keren 👍"
"1531","U-2026-1531","1","15/10/2025","ini game lma2 kyk love story game,,story tellingnya gak kyk game2 pesaingnya,pdhl dev nya psti mumpuni,,ciri khas?Kalo bisa lebih baik knp tidak,, bahasa yg dipake jg lebay/kekanakan,mending English aja,,mgkn game ini khusus 12 ke bawah y,tp charnya rata2,,,sudahlah,,bansos ok,,jiggle fisik jgn ditanya,,harusnya 17+"
"1532","U-2026-1532","5","15/10/2025","aku suka boing boing nya 😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋"
"1533","U-2026-1533","5","15/10/2025","yes, Seed is cute, tapi game nya agak bikin boring, mirip game Honkai Impact 3, tapi yang ini kerasa lebih bikin boring, fitur perfect assist nya emang enak mirip ngeparry serangan musuh, hanya saja ada mode TV, emang mode nya santai tapi kalo targetnya panjang dan lama bakal bikin bosen, trus angka damage, untuk mengetahui itu crit damage atau damage normal agak susah buat di ketahui karena angka damage terlihat sama, buat physic jiggle saya suka, itu point utama dalam game ini"
"1534","U-2026-1534","4","15/10/2025","gamenya bagus tapi untuk setting grafik tolong di perbanyak seperti pengurangan detail di grafik rendah dan menghilangkan bayangan, soalnya walau sudah pakai perangkat menengah masih susah untuk menikmati gamenya dan ga semua orang menikmati detail, jadi tolong tambahkan lebih banyak setting grafik, walau sudah grafik hemat betrai tetap detail efek dan bayangan masih ada, tdk seperti kebanyakan game yg grafik rendah bayangan tidak ada dan detail tidak terlalu banyak"
"1535","U-2026-1535","5","15/10/2025","ni orang orang kenapa , aku main di PC aman Lancar jaya @aeygimang"
"1536","U-2026-1536","5","15/10/2025","bagus"
"1537","U-2026-1537","5","15/10/2025","gooner game"
"1538","U-2026-1538","5","15/10/2025","best gooner game"
"1539","U-2026-1539","5","15/10/2025","Sangat menyenang menjadi seorang Proxy. Teruslah improvisasi agar menjadi lebih baik"
"1540","U-2026-1540","5","15/10/2025","goon😛😝😝💟💟🔥❤️‍🩹"
"1541","U-2026-1541","1","15/10/2025","seperti biasa, trash game from hoyoverse"
"1542","U-2026-1542","5","15/10/2025","for vivian🥰 ⭐⭐⭐⭐⭐"
"1543","U-2026-1543","1","15/10/2025","Baru maen aja langsung di kasih kalah rete of njirr parah banget"
"1544","U-2026-1544","2","15/10/2025","awalnya lancar main gak patah patah tapi sekarang sering patah patah padahal penyimpanan masih banyak, tolong di stabilkan jangan sampai yg lain kabur dengan masalah kenyamanan dalam bermain !!"
"1545","U-2026-1545","5","15/10/2025","mantap jiwa"
"1546","U-2026-1546","4","15/10/2025","bagus tapi memakan banyak penyimpanan, makin ga support hp menengah kebawah kek saya cuma modal 8gb + keluaran terbaru tetep frame drop patah"""
"1547","U-2026-1547","5","15/10/2025","Game terbaik , yg bilang game nya sering frame drop bearti HP kalian kentang untuk segera ganti kaya gua, bilang ga punya duit ya kerja, ga punya kerjaan nyupang sono di pelabuhan ratu🤣"
"1548","U-2026-1548","4","15/10/2025","Hal yang saya sukai dari Game ini adalah Cerita dan Storytelling dari Game ini yang Mudah di Pahami. Belum lagi Animasi Cutscene dan Karakter yang sangat Smooth banget, menjadikan Game ini sebagai Game Favorit Saya untuk Saat ini. dan juga Event yang di sajikan cukup banyak dan unik jadinya kita tidak cepat bosen. tapi kalau soal optimalisasinya game ini saya katakan tidak bagus atau jelek terutama kalau kita bermain di hp."
"1549","U-2026-1549","5","15/10/2025","game nya bagus banget"
"1550","U-2026-1550","5","15/10/2025","bagus"
"1551","U-2026-1551","5","15/10/2025","pliss jangan suka kasih hard pity 😭"
"1552","U-2026-1552","5","15/10/2025","nice lah dari segi cerita sama gameplay nya seru . cuman agak sedikit frame drop aja keknya device saya nya 😅"
"1553","U-2026-1553","1","15/10/2025","jelek banget makin ke sini sering lag, pdahal divice gw wuwa rata kanan aman. terus ga pernah tu dpt banner limited di pity rendah harus 80x dan itu pasti rate off gw main dri awal game rilis, dlu bagus sekarang gini.. pantes rating sampe 3."
"1554","U-2026-1554","5","15/10/2025","Another best game from Hoyoverse"
"1555","U-2026-1555","5","15/10/2025","game nya baguss banget"
"1556","U-2026-1556","5","15/10/2025","Sehat sehat game baik."
"1557","U-2026-1557","5","15/10/2025","ts peak😭🙏❤‍🩹"
"1558","U-2026-1558","1","15/10/2025","saya baru instal dengan kapasitas 29Gb,baru bermain 15 menit kemudian maintenance,,selah ada pembaruan skarang di suruh download lagi 6,8Gb,total penyimpanan kurang lebih 36Gb,dasar apes😮‍💨😮‍💨"
"1559","U-2026-1559","5","15/10/2025","ahh gooner game, i like it😋😋😋"
"1560","U-2026-1560","5","15/10/2025","mantap"
"1561","U-2026-1561","5","15/10/2025","game ini sangat bagus, terimakasih mohoyo telah membuat game sebagus ini 😁😁"
"1562","U-2026-1562","5","15/10/2025","Game-nya keren banget! Visual super detail, gameplay-nya seru, dan karakter-karakternya unik semua. Combat system-nya cepat dan memuaskan, nggak bikin bosan sama sekali. Ditambah musiknya juga top-tier! 🔥"
"1563","U-2026-1563","5","15/10/2025","Terlalu sulit di beberapa bagian level DMG musuh yang gak otak sama jumlah nya belum lagi darah nya tebel banget"
"1564","U-2026-1564","5","15/10/2025","story keren"
"1565","U-2026-1565","5","15/10/2025","game baik"
"1566","U-2026-1566","5","15/10/2025","PLEASE ELLEN JOE... COMEBACK, I NEED AGENT ROLE ATTACK."
"1567","U-2026-1567","5","15/10/2025","Game Terbaikkkk dari semua game Hoyoverse!!!"
"1568","U-2026-1568","1","15/10/2025","size game tiap update makin besar, game makin berat"
"1569","U-2026-1569","5","15/10/2025","Absolute gooning"
"1570","U-2026-1570","5","15/10/2025","Bansos banyak, story bagus, desain karakter juga bagus dan menarik, animasi skill keren dan bervarian. Frame/lag? tidak pernah kecuali hp overheat."
"1571","U-2026-1571","5","15/10/2025","this game absolute peak, even i can't say anything"
"1572","U-2026-1572","5","15/10/2025","sangat menyenangkan dan menghibur dengan jiggle physic nya😋"
"1573","U-2026-1573","5","15/10/2025","suka pake banget 🥰"
"1574","U-2026-1574","5","15/10/2025","game baik berikan lebih banyak event dan bonus poly"
"1575","U-2026-1575","5","15/10/2025","Game hoyo terbaik imo"
"1576","U-2026-1576","5","15/10/2025","mantap min"
"1577","U-2026-1577","5","15/10/2025","mekanisme battle nya seru banget, ada banyak banget karakter jadi gk bakal bosen sama karakter yang itu-itu aja, event tiap update nya juga banyak dan seru banget. paling tolong banyakin pertarungan nya biar makin seru trus tolong pity nya jangan tinggi banget dong🙏"
"1578","U-2026-1578","5","15/10/2025","game bagus"
"1579","U-2026-1579","5","15/10/2025","game bagus euy"
"1580","U-2026-1580","4","14/10/2025","pliss laa next update, optimasi grafiknya duluuu, grafik udah rata kanan tapi masih buram gambarnya"
"1581","U-2026-1581","5","14/10/2025","gooner"
"1582","U-2026-1582","5","14/10/2025","sejauh ini, game ini bener"" layak dpt bintang 5, kalian yang nge rating dibawah bintang 3 itu udah gue tebak pasti kebanyakan orang"" yang maksa game ini lancar di device kentang"
"1583","U-2026-1583","5","14/10/2025","mantap game baik"
"1584","U-2026-1584","5","14/10/2025","Gamenya udh bagus. Heran sama yg kasih 1bintang. Palingan yg bilang ""lag"", ""patah patah"", ""grafik jelek"" pake hp kentang atau mungkin kaum yang ngaku ngaku pake hp gaming tapi processor nya helio g99. Ups g99🙊. Tau game berat ya pake device yg kuat! Jangan maksa maen pake kentang!. Sekian gorengan hari ini."
"1585","U-2026-1585","5","14/10/2025","best action rpg game, gameplay yang seru dan menantang, event ga bosenin, karakter beragam, powercreep ga terlalu ngaruh (tergantung skill sama build char)"
"1586","U-2026-1586","1","14/10/2025","kok wuthering wave lebih lancar ya dari pada ini game, optimalisasi nya kurang mohon ya min, di optimalkan lgi"
"1587","U-2026-1587","5","13/10/2025","nice game"
"1588","U-2026-1588","5","13/10/2025","Punyaku game nya keluar mulu. Perbaikin dong hoyo."
"1589","U-2026-1589","5","13/10/2025","bumi gonjang ganjing"
"1590","U-2026-1590","1","13/10/2025","bad"
"1591","U-2026-1591","5","13/10/2025","makasih yaaa udah bikin game sebagus ini dan tolong bnykin fitur geol-geolnya yaa utk ke depan nya 😁😁😁"
"1592","U-2026-1592","5","13/10/2025","dev...saran dikit nih buat beberapa tempat yg ada efek miasmanya di optimalin lagi dong atau untuk beberapa efek battle yg luar biasa Jedar jedor itu juga butuh peng optimalan gw udah yg paling bawah grafiknya perasaan masih ada aja frame drop nya pliss ya Dev cakep banget nih game gw ngikutin dari awal rilis btw🗿🗿🗿"
"1593","U-2026-1593","3","12/10/2025","tolong optimalisasinya di tingkat kan lagi"
"1594","U-2026-1594","5","12/10/2025","bagussssss ZENLESS ZONE ZERO Aku sukaaa rating ∞∞∞ 😄😄😄😁😄😁😄😁😄😁😄😁😄😄😁😄😄😁😁😁😃😄😃😄😄😄😄😃😃😃😃😃😃😃😃😃😁😃😁😄😄😁😁😄😁😄😁😄"
"1595","U-2026-1595","1","12/10/2025","Stutter Mulu Lah"
"1596","U-2026-1596","1","12/10/2025","1 jam bermain Malah bisa keluar dari Aplikasi game nya padahal lagi menjalankan misi penting"
