Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
can't stop gooning,cant stop gooning,Negative,Negative
"aku mendedikasikan hpku beserta ram dan penyimpanannya hanya untuk game ini saja. beli hp tentu saja yang dipikirkan pertama kali ""bisa buat main zzz gak ya"" lofloflof",dedikasi hpku serta ram simpan beli hp pikir tidak lofloflof,Negative,Negative
developer tolong perbaiki bug touch ghost nya ini sangan mengganggu di game anda yg lain tidak ada terjadi touch ghost tapi di zzz sangat sering terjadi di even battle map maupun even pun terjadi tolong diperbaiki secepatnya,developer tolong baik bug touch ghost sangan ganggu tidak touch ghost even battle map even tolong baik cepat,Negative,Negative
GGWP bagus tapi kebanyakan black screen trus ni game banyak ngomongnya dan jangan lupa ni game berat harus spek yg mumpuni biar lancar main game ini...,ggwp bagus banyak black screen omong jangan lupa berat spek mumpuni biar lancar,Negative,Negative
Hp gw sering ngeframe sekarang njir😂,hp ngeframe anjir,Negative,Negative
asik aja hingga kata kata tak cukup untuk mengatakanya tetapi kekurangan tetap ada seperti force colse dll tetapi semua itu terbayarkan dengan permainan yang di sajikan oleh nya,asik tak kataka kurang force colse dll bayar main saji,Negative,Negative
gamenya sudah bagus.hanya 1 kendala.tolong size gamenya di perkecil.mengingat ini bukan game open world seperti genshin impact/honkai star rail.dan tolong pengoptimalan untuk HH lowrange dgn ram 12 GB mediatek g99 supaya saat roaming di kota tidak lag.dan adakan ON/OFF bayangan/shadow di pengaturan graphics.selebihnya bagus.semoga di notice sama pihak developer!,bagushanya kendalatolong size perkecilmengingat bukan open world genshin impacthonkai star raildan tolong optimal hh lowrange ram gb mediatek tidak roaming kota tidak lagdan adakan onoff bayanganshadow atur graphicsselebihnya bagussemoga notice developer,Negative,Negative
I request a reset button for story mode because I'm stuck due to a bug. saya mohon sediakan tombol reset untuk mode cerita karena saya stuck karena bug,request reset button for story mode because im stuck due bug sedia tombol reset mode cerita stuck bug,Negative,Negative
"game nya sangat bagus, tapi tolong. chipset dimensity 7025 milik saya sudah tidak sanggup menanggung game ini 😭",bagus tolong chipset dimensity milik tidak sanggup tanggung,Negative,Negative
"Tau game ini dari meme burger bangor di FB, baru sekarang kesampaian buat main karna dulu masih make HP kentang🥲",tau meme burger bangor fb pakai hp kentang,Negative,Negative
"ini kenapa dah akhir akhir ini gabisa login malah keluar sendiri saat di loading screen, sebenarnya gameplay di hpku lancar tapi kenapa terasa berat saat di loading screne.",deh tidak login loading screen gameplay hpku lancar berat loading screne,Negative,Negative
Tolong dioptimalkan,tolong optimal,Negative,Negative
aku senang saat banyak event membuat ku betah di game ini tidak pelit juga:),senang event ku betah tidak pelit,Negative,Negative
when yah menang ret op +b5 10 biji😅,when menang ret op biji,Negative,Negative
udah pensi gara2 device gak kuat,pensi gara device tidak kuat,Negative,Negative
miyabi cantik banget sumpah,miyabi cantik sumpah,Negative,Negative
"bahhhhh, gw maen 4 patch gk pernah low pity atau menang rate off anjirrrr, salah apa gua gacha gw kau busukkan MIHOYO???? 😭😭😭",bah patch tidak low pity menang rate off anjir salah gua gacha kau busuk mihoyo,Negative,Negative
"udh hard pity, kalah rate off mlu capek..",hard pity kalah rate off melulu capek,Negative,Negative
game baik gak kayak s*****e,tidak,Negative,Negative
woiii Setelah update kenapa zzz gua ngebug kontoll,woi update gua ngebug kontoll,Negative,Negative
absolute cinema,absolute cema,Negative,Negative
Yanagi nerf kecantikannya bisa ga? ga kuat sama manisnya 🥰🥰🥰,yanagi nerf cantik tidak tidak kuat manis,Negative,Negative
keren asli sampe begadang 24 jam gara gara main zzz,keren asli begadang jam gara gara,Negative,Negative
"Game Baik, agak 4no dikit 🤭",no dikit,Negative,Negative
lumayan,lumayan,Negative,Negative
"semuanya bagus, kurang di optimalisasi saja",bagus kurang optimalisasi,Negative,Negative
game nya sekarang berat dulu tidak berat seperti ini hem,berat tidak berat hem,Negative,Negative
"suram, sepi, pertarungannya membosankan",suram sepi tarung bosan,Negative,Negative
"gelooooo game hoyo pertama gweh, tpi ad masalah sikit, makin update kok makin berat rasanya, udh si itu aj",gelo hoyo gweh sikit update berat,Negative,Negative
please fix when bos fight wandering hunter sometimes game always freezes and force close after thats iqoo 13,please fix when bos fight wandering hunter sometimes always freezes and force close after thats iqoo,Negative,Negative
masih ada bug nembus ke bawah sesudah cut scene atau pas lagi jalan naik tangga,bug nembus cut scene pas jalan tangga,Negative,Negative
"Capek pity 80 terus, mana kalah lagi",capek pity kalah,Negative,Negative
ampass gacha,ampass gacha,Negative,Negative
min tolong komretibel kan game nya ke chipset kentang kayak unisoc😭,min tolong komretibel chipset kentang unisoc,Negative,Negative
"game baik gila, bansos banyak dak kek gensh-",gila bansos indak gensh,Negative,Negative
"game yang baik secara reward,tetapi tidak saat gacha. Sudah kalah 50/50 masih di kasih hard pity mentok,benar benar membuat pengalaman bermain yang sangat buruk kepada player baru,semoga dead game",rewardtetapi tidak gacha kalah kasih hard pity mentokbenar alam main buruk player barusemoga dead,Negative,Negative
"game edan, wareg bansos gini rating nya cuman 3.9, orang gila kh mereka, jelas"" game baik royal kayak gini masih bisa dapet b1?, gak waras sih kalean, coba lu cari game hoyo yg lain mana ada yg se baik ini, anak emasnya hoyo sih ini 🙂‍↔️🙂‍↔️",edan wareg bansos rating cuman gila kah royal tidak waras kalean coba cari hoyo anak emas hoyo,Negative,Negative
"blm optimal game nya,, gw main wuwa rata kanan aja lancar jaya",belum optimal wuwa rata kanan lancar jaya,Negative,Negative
untuk login butuh waktu lama sampe 3 hari dan belum selesai,login butuh waktu belum selesai,Negative,Negative
terlalu banyak pakai data internet. banyak bug.bikin sinyal ga stabil jadi ga nyaman mainnya,pakai data internet bugbikin sinyal tidak stabil tidak nyaman main,Negative,Negative
tolong kenapa pas dibuka game ya hitam doang+ baru loading malah keluar sendiri,tolong pas buka hitam doang loading,Negative,Negative
"agak kurang untuk optimasi di mobile, dan entahlah kayak cepet bosen feelnya",kurang optimasi mobile cepat bosan feelnya,Negative,Negative
"ngelag parah. padahal jaringan stabil buat game berat yang lain lacar aja cuma ZZZ yang ngelag, baik saat bertarung atau di luar pertarungan",ngelag parah jaring stabil berat lacar ngelag tarung tarung,Negative,Negative
"gameplay nya bagus tetap terasa berat untuk smartphone mid-range. (fps drop), mungkin bisa lebih di optimalkan lagi, agar bisa mendapatkan pengalaman bermain yang lebih baik...😀👍 itu aja sih.",gameplay bagus berat smartphone midrange fps drop optimal alam main,Negative,Negative
optimasi yg jelek game nya gabisa berjalan lancar padal aku main GI maupun wuwa rata kanan no shuttering dan stabill ini di zzz rata kiri pun nge freeze kadang,optimasi jelek tidak jalan lancar padal gi wuwa rata kanan no shuttering stabill rata kiri nge freeze kadang,Negative,Negative
game nya menjadi sangat berat setelah di update apakah chipset snapdragon 6 gen 1 sudah tidak kuat bermain game ini,berat update chipset snapdragon gen tidak kuat main,Negative,Negative
"comeback setelah 2th karena katanya TV nya udah gak ada, dan bener udah ilang. mantap klo gini lah. optimasi nya aja yang perlu di tingkatin lagi sj biar makin gud",comeback tv tidak hilang mantap optimasi tingkatin biar gud,Negative,Negative
kalah pity!!!,kalah pity,Negative,Negative
"kebanyakan side quest nya, mending kalau singkat ini pada panjang² semua bisa ngabisin waktu berjam-jam cuma buat nyelesain side quest doang, apalagi yang di outpost itu beh ngebosenin banget dah jadi feel main nya agak kurang dan buat nyelesain story nya jadi males",banyak side quest mending singkat ngabisin waktu berjamjam selesai side quest doang outpost beh ngebosenin deh feel kurang selesai story malas,Negative,Negative
"Saran untuk optimalisasi untuk beberapa device walau mempunyai spesifikasi yang memumpuni tapi suka terjadinya limit di 20fps, saya menggunakan dimensity 8350 Ultimate untuk bermain hanya sebentar stabil nya padahal hp pun tidak panas / hangat karna saya pakai cooler, sudahdi hapus chace dan file vulkan bisa membantu tapi nanti akan kembali tidak stabil game nya",saran optimalisasi device spesifikasi mumpuni suka limit fps dimensity ultimate main sebentar stabil hp tidak panas hangat pakai cooler sudahdi hapus chace file vulkan bantu tidak stabil,Negative,Negative
"Overall oke si, dari segi gameplay, cutscane dll, tapi bos nya susahin dikit, sambil garuk biji pun bisa ini mah lawan bos nya",overall oke segi gameplay cutscane dll bos susahin dikit garuk biji mah lawan bos,Negative,Negative
sehat-sehat game baik. kalau bisa untuk kedepannya perbanyak komedi atau scene lucu seperti di season 1 karena itu sangat lucu dan menghibur selama bermain (0w0),sehatsehat depan banyak komedi scene lucu season lucu hibur main,Negative,Negative
berat tolol gacha spesial bener pertama di kasih hard pity orang bakal langsung malas buat main!,berat tolol gacha spesial kasih hard pity malas,Negative,Negative
"optimisasinya jelek banget, stuttering Mulu, dah gitu sering banget frame drop pas battle. Pas di kota waifei peninsula juga sama gk pernah dapet 60 fps, device saya Poco X6 pro",optimisasinya jelek stuttering mulu deh frame drop pas battle pas kota waifei peninsula tidak fps device poco pro,Negative,Negative
uwogh perpaduan antara style combat hack n slash dan model mini open wolrd + dungeon based itu emang gokil sih ini game terbaik semasa hidup gw,uwogh padu style combat hack slash model mini open wolrd dungeon based gila baik hidup,Negative,Negative
fix the stuttering issue please,fix the stuttering issue please,Negative,Negative
"gak pernah selama gua main,gua gacha disini dpt char di low pity, hard pity mulu mau di rate off ataupun rate on.",tidak gua maingua gacha char low pity hard pity mulu rate off rate on,Negative,Negative
kok sekarang patah2 padahal HP saya poco f6 udah saya rata kiri,patah hp poco rata kiri,Negative,Negative
"asik, ga ky anak tiri game yoyo sebelah",asik tidak kaya anak tiri yoyo belah,Negative,Negative
why always pity 80+?,why always pity,Negative,Negative
game ini sangat seru tetapi sejak ada konten end game mulai susah bagi pemula yg ingin main zzz,seru konten end susah mula,Negative,Negative
"Untuk pihak developer tolong ini gamenya kenapa ya, saya main lancar fps stabil jika mengalami frame drop turunnya paling dari 60 ke 40, tapi suara yang keluar dari gamenya pecah apalagi jika menggunakan dolby atmos suaranya tambah pecah, ini bug atau emang optimalisasinya jelek, dan gamenya juga kadang force close tolong diperbaiki masalahnya jangan didiemin doang dev.",developer tolong lancar fps stabil alami frame drop turun suara pecah dolby atmos suara pecah bug optimalisasi jelek kadang force close tolong baik jangan didiemin doang dev,Negative,Negative
"entah kenapa sangat mengecewakan makin kesini tuh, terutama dengan adanya karakter baru yen shunguang kayak di segi ceritanya terlalu memaksakan pada salah satu karakter tersebut, lalu makin kesini ceritanya semakin memakan waktu yang lama yg misalkan di dalam perjalanan misi selalu bertarung dan bertarung lagi meskipun dengan mosnter yang kecil dan biasa namun itu terlalu memakan waktu bermain dan sehingga terasa bosan juga. Tolong kedepannya untuk misi itu yang mudah, cepat, dan fleksibel.",kecewa kesini tuh karakter yen shunguang segi cerita paksa salah karakter kesini cerita makan waktu jalan misi tarung tarung mosnter makan waktu main bosan tolong depan misi mudah cepat fleksibel,Negative,Negative
saya menyukai game ini sungguh suka bahkan game ini menjadi game gacha yang paling sering saya mainkan sehari saya bisa bermain setidaknya 5 jam karena banyak hal yang bisa dilakukan di zenless zone zero.Terimakasih kepada karyawan hoyoverse telah menciptakan game yang bagus ini saya benar benar menyukai game ini sepenuhnya😁👍,suka sungguh suka gacha main hari main jam zenless zone zeroterimakasih karyawan hoyoverse cipta bagus suka sepenuh,Positive,Negative
"gacaha dikasih hard pity mulu, hadeh",gacaha kasih hard pity mulu hadeh,Negative,Negative
"pertama login pasti selalu lag, apalagi ketika lawan musuh match pertama lag parah terus match ke dua lancar seperti semula. tanya costumer malah di jawab HP ga mampu padahal HP gua ROG 7 RAM 12/256GB. ini bug yang gua alami setiap update path",login lag lawan musuh match lag parah match lancar costumer hp tidak hp gua rog ram gb bug gua alami update path,Negative,Negative
"Tolong nerf anomaly resistance musuh yang ada di Shiyu Defense. Rasanya jadi males pake tim anomaly karna dah pada hampir gak kepake di versi sekarang, padahal char²nya bagus bagus, sayang banget",tolong nerf anomaly resistance musuh shiyu defense malas pakai tim anomaly deh tidak kepake versi charnya bagus bagus sayang,Negative,Negative
banyakin bansos nya developer,banyak bansos developer,Negative,Negative
bete,bete,Negative,Negative
gacha ampas amat anjir,gacha ampas anjir,Negative,Negative
"terimah kasih banyak atas update terbaru sekarang karena agent banyak yg di buff dan bansos yang melimpah, tetapi ada penurun kualitas story di season 2 ini, tidak seperti di s1 yang mempunyai animasi dan soundtrack yang sangat bagus, jujur untuk s2 menurut saya lumayan downgrade dari segi story, animasi, dan juga soundtrack, saya harap ada perubahan di s3 mendatang",terimah kasih update baru agent buff bansos limpah turun kualitas story season tidak animasi soundtrack bagus jujur lumayan downgrade segi story animasi soundtrack harap ubah,Negative,Negative
farming polycrome susah banget wok karena ini bukan gem open world jadi bingung mau farming kek mana lagi buat gacha mana ampas mulu lagi njenkkkk,farming polycrome susah wok bukan gem open world bingung farming gacha ampas mulu njenk,Negative,Negative
tolong perbaiki bug patah patahnya,tolong baik bug patah patah,Negative,Negative
"👎 +81 pull terus, parah, lag parah di awal, setiap kali login kaya harus render ulang animasi2nya di ingame nya",pull parah lag parah login render ulang animasi ingame,Negative,Negative
"tolonglah update ok baru tapi gua gak mau nyelesain misi utama karena suaranya yang bahasa Inggris kok hilang benerin jadi males main aku nanti kalau udah bener gua kasih bintang lima,udah disesuaikan lagi gua kasih bintang lima deh",tolong update ok gua tidak selesai misi utama suara bahasa inggris hilang benerin malas gua kasih bintang limaudah sesuai gua kasih bintang deh,Negative,Negative
Game sering force close. Saat login hampir selalu berhenti di loading 75% sampai 95% lalu keluar sendiri. Saat bermain juga sering tiba-tiba force close dan ini sangat mengganggu. Padahal spesifikasi HP saya sudah bagus dan seharusnya kuat menjalankan game ini. Mohon segera diperbaiki dan dioptimalkan karena masalah ini bikin pengalaman bermain jadi tidak nyaman.,force close login henti loading main tibatiba force close ganggu spesifikasi hp bagus kuat jalan baik optimal bikin alam main tidak nyaman,Negative,Negative
"Nih game udah bagus, tpi tolong dong tambahin opsi 45 fps kayak genshin biar mulus tapi ringan, dibanding 60 fps mulus tapi berat",bagus tolong tambah opsi fps genshin biar mulus ringan banding fps mulus berat,Negative,Negative
"mungkin lu bisa bilang ""lu aja kali yang gak hoki bla bla bla"" tapi sumpah dah, se pengalaman gw main game gacha, ini game drop rate nya sampah banget gile, saudaranya aja masih fine fine aja menurut gw, ini gw gacha selalu pity 75+ ampas banget sumpah dah, udahlah konten end game nya susah dan reward nya aja gak sepadan, lah ini ditambah gacha karakter susah...",bilang tidak hoki bla bla bla sumpah deh alam gacha drop rate sampah gila saudara fine fine gacha pity ampas sumpah deh konten end susah reward tidak padan tambah gacha karakter susah,Negative,Negative
"Main genshin , pgr , hsr dll lancar , giliran maen zzz pnas bet njir",genshin pgr hsr dll lancar gilir pnas anjir,Negative,Negative
gamenya bagus gak ada yang kurang kecuali game ini gak bisa dimainkan dalam waktu lama karena waktu aku mainin mode explorasi lemnian hollow beberapa jam tiba tiba keluar dari game sebanyak 2 kali padahal chipset saya mediatek dimensity 8200 ultimate dan juga aku pakai cooler th12 AI sama bypass charging supaya baterai saya gak panas,bagus tidak kurang kecuali tidak main waktu waktu mainin mode explorasi lemnian hollow jam chipset mediatek dimensity ultimate pakai cooler ai bypass charging baterai tidak panas,Negative,Negative
prasaan hpku ga kentang kentang amat RAM 12+6 DIMENSITY 8300U tpi kenapa terasa game berat betul genshin aja libas padahal gameplaynya oke banget tapi selalu udah berbulan bulan gamenya terasa panas,asa hpku tidak kentang kentang ram dimensity lu berat genshin libas gameplaynya oke bulan panas,Negative,Negative
lebih di optimalkan ya supaya semua device bisa lancar main ini,optimal device lancar,Negative,Negative
absolute cinema,absolute cema,Negative,Negative
apa ini kok setelah update malah Crash terus saya main genshin sama honkai full grafik tinggi aman aman aja,update crash genshin honkai full grafik tinggi aman aman,Negative,Negative
"tolong untuk optimalisasi gamenya lebih diperhatikan, karena ada beberapa device yg bagus/cukup untuk bermain ZZZ tapi masih mengalami frame atau bahkan force close yang membuat experience bermain menjadi buruk. Saya memberikan bintang 1 dengan harapan ulasan saya di notice oleh developer. sekian terimakasih",tolong optimalisasi perhati device baguscukup main alami frame force close experience main buruk bintang harap ulas notice developer sekian terimakasih,Negative,Negative
Absolute Cinema 🙌,absolute cema,Negative,Negative
"saya coba dulu gamenya, kalo gachan hard pity dan rate off. saya uninstall gamenya",coba gachan hard pity rate off uninstall,Negative,Negative
"terlalu banyak character cewek daripada cowoknya, saya sebagai player wanita , bosan melihat terlalu banyak character cewek nya , perbanyak character cowoknya ya hoyo, biar saya tidak jadi pensi 👍",character cewek cowok player wanita bosan character cewek banyak character cowok hoyo biar tidak pensi,Negative,Negative
"etdah, ini game force close mulu padahal gua pas main kagak ngelag sama sekali, force clowe nya itu pas du loading, kadang stuck di 75,46% abis itu keluar sendiri, hp gua infinix note 40",etdah force close mulu gua pas kagak ngelag force clowe pas du loading kadang stuck habis hp gua infinix note,Negative,Negative
"tolong dong Hoyo pertajam grafik zzz biar ga burem dimobile,masa dah rata kanan masih agak burem tingkat in sedikit lagu hehe",tolong hoyo tajam grafik biar tidak buram dimobilemasa deh rata kanan buram tingkat lagu hehe,Negative,Negative
absolute cinema ✋😆🤚,absolute cema,Negative,Negative
"nice game, pitynya kadang bagus kadang jelek, tapi story lebih bisa dinikmatin khususnya orang yang kurang suka fantasi isekai, sayang semakin lama update size semakin besar dan game makin berat, akhirnya diuninstall karena terlalu berat",nice pitynya kadang bagus kadang jelek story dinikmatin kurang suka fantasi isekai sayang update size berat diuninstall berat,Negative,Negative
"knp akun gw kag pernah menag rate off,mana high pity mulu,kg cuma chara nya doang,signatureny juga kg menang rate off juga,hoyo hoyo",akun kag menag rate offmana high pity mulukg chara doangsignatureny kg menang rate off jugahoyo hoyo,Negative,Negative
"game ZZZ adalah game terbaik selama ini, tapi tolong karakternya jangan terlalu mirip sama game gacha umumnya pertahanin visual ala ZZZnya belakangan karakter yg hadir jadi kehilangan jati diri visual ZZZ",baik tolong karakter jangan gacha pertahanin visual ala znya karakter hadir hilang jati visual,Negative,Negative
"sering banget muncul bug saat lag soalnya saya mainin story trus lag,nah ngestak di loding jadi aku close gamenya buat login ulang pas masuk e ngebug gabisa lanjutin. pengennya ngulang storynya aja cuma gabisa ngulang. KALAU BISA DI NEXT UPDATE TAU PART 2NANTI DITAMBAHIM VITUR SAAT KLUAR STORY ""APAKAH ANDA INGIN MENYIMPAN PROGRES ATAU MENGULANG"" itu aja sih saran gw gamenya bagus cuma minusnya bug ny banyak kalo pas lag",muncul bug lag mainin story lagnah ngestak loding close login ulang pas ngebug tidak lanjut ken ngulang storynya tidak ngulang next update tau part ditambahim vitur story simpan progres ulang saran bagus minus bug pas lag,Negative,Negative
"masih ada yang kurang dari event terbaru, seperti fitur keluar dari tutorial yang sangat memaksa itu tidak ada, tidak seperti pgr dan wuwa yang memiliki fitur close tutorial agar player bebas memilih dan bukan dipaksa untuk menekan",kurang event baru fitur tutorial paksa tidak tidak pgr wuwa milik fitur close tutorial player bebas pilih bukan paksa tekan,Negative,Negative
"di menit pertama buka game, dan battlenya selalu patah-patah, dan itu patah-patah yang parah banget... harus main terus sampai 10-15 menitan baru agak mendingan. ini terjadi setiap kali main, jadi tolong untuk di fix karna mengganggu pengalaman bermain",menit buka battlenya patahpatah patahpatah parah menit mending tolong fix ganggu alam main,Negative,Negative
This new patch it's so full of laggy and crash/not responding stuff. Not only happen on me but it's actually happen to a lot of player and it's almost 2-3 weeks but the dev doesn't concern about it so. Goodbye once again for ZZZ! guess what? i think i will stick with GI and HSR,this new patch its sok full of laggy and crashnot responding stuff not only happen on me but its actually happen lot of player and its almost weeks but the dev doesnt concern about sok goodbye once again for guess what think will stick with gi and hsr,Negative,Negative
game gak pelit selalu dapet bansos lumayan melatih otak,tidak pelit bansos lumayan latih otak,Negative,Negative
"gajelas bngt pertama kali main, gacha karakter limit smpe Pitty nya 80 tp malah rate off. kecewa bngt woy. udh Jelek banget gacha nya ampas mulu malah pas Pitty rendah dikasih rate off udh gt agent S yg jelek lagi",tidak gacha karakter limit pitty rate off kecewa woy jelek gacha ampas mulu pas pitty rendah kasih rate off agent jelek,Negative,Negative
"device redmagic 8s pro chipset Snapdragon 8 gen 2 leading version, izin komplain kepada pihak developer saya mengeluhkan adanya optimalisasi pada game anda, saya sebelumnya sudah mencari informasi ternyata chipset saya mampu menjalankan game tersebut dengan lancar dengan settingan rata kanan, tapi kenapa saya setting di mode hemat baterai saja masih ada force close?, tolong untuk update selanjutnya di optimalkan lagi. terimakasih dan terus kembangkan.",device redmagic pro chipset snapdragon gen leading version izin komplain developer keluh optimalisasi cari informasi chipset jalan lancar settingan rata kanan setting mode hemat baterai force close tolong update optimal terimakasih kembang,Negative,Negative
"Gamenya sudah bagus namun pliz lebih banyak polychromenya karena banyak banget karakter yang aku pengen tapi ga ada polychrome, dan tolong mudahkan atau beri mode easy untuk tantangan susah endgame karena ga semuanya punya karakter atau build yang sesuai dengan endgame tersebut",bagus pliz polychromenya karakter pengin tidak polychrome tolong mudah mode easy tantang susah endgame tidak karakter build sesuai endgame,Negative,Negative
"kikir kikir, bansos lancar mulu cuma gacha selalu pentok pity, woilah 2x gw kalah rate dapet soldier anjg",kikir kikir bansos lancar mulu gacha tok pity woilah kalah rate soldier anjg,Negative,Negative
"​""Please create an auto-battle feature, so that people who are busy working can play it more easily.""",please create an autobattle feature sok that people who are busy working can play more easily,Negative,Negative
untuk di android patah patah padahal SD 7 gen 4,android patah patah sd gen,Negative,Negative
"Game ini cukup menarik, seru, yah walau penyimpanan datanya cukup besar untuk sekelas game biasanya",tarik seru simpan data kelas,Negative,Negative
gamenya bagus banget buat gw dan lumayan friendly buat hp mid ke low gitu apalagi bansosnya banyak kali jirr 🥶 gw suka kok maininya walaupun ada patah patah agak sering tapi KLO pas bertarung sedikit sihh cuma pas katsin cerita aja yang aga ngelek itupun karna hp gw panas GK pake cooler btw banyakin bansosnya ya 😁,bagus lumayan friendly hp mid low bansosnya anjir suka main patah patah pas tarung pas katsin cerita aga ngelek itu hp panas tidak pakai cooler btw banyak bansosnya,Negative,Negative
Sebelumnya sering kali terjadi force close saat mencoba login. namun selang beberapa hari akhirnya hal itu sudah kembali normal,force close coba login selang normal,Negative,Negative
overall untuk permainannya cukup baik tetapi saya punya kendala yang di mana ketika saya loading in game (persentase itu) itu HP saya itu mengalami freeze atau mengalami penurunan FPS yang signifikan. Semoga pada update² berikutnya bisa dioptimalkan kembali. Untuk device yang saya pakai adalah Samsung Galaxy S24,overall main kendala loading persentase hp alami freeze alami turun fps signifikan moga update optimal device pakai samsung galaxy,Negative,Negative
mohon di tambahkan fitur login menggunakan Apple untuk android karena sayg tidak bisa login ke game karena telah mengtautkan nya ke akun iCloud Apple 🙏,tambah fitur login apple android sayg tidak login mengtautkan akun icloud apple,Negative,Negative
"saya minta tolong buat ganti email saya malah di persulit,jawaban nya demi keamanan,padahal emang nga mau membantu kocak perusahan besar buat bantu pemain kecil kaya saya ganti email aja di persulit hoyovers lucu",tolong ganti email persulitjawaban keamananpadahal tidak bantu kocak usah bantu main ganti email sulit hoyovers lucu,Negative,Negative
GAME GILAA SIH KLO HP KENTANG JNGN MAIN,gila hp kentang jangan,Negative,Negative
sudah bisa login tapi masih patah patah dan ngefrezz berhenti terus ke luar game,login patah patah ngefrezz henti,Negative,Negative
china ini lg stress atau butuh uang yha update shiyu defense makin susah yg lama shiyu defense 7 sudah setengah mati ngalahinnya sekarang shiyu defense nya tambah 3 boss nya dan butuh banyak karakter wuwa hbis update juga susah karena ada mekanik break baru karakter rate up di honkai star rail character type break lu mau bikin hype apa sih ga jelas banget,china stres butuh uang update shiyu defense susah shiyu defense mati ngalahinnya shiyu defense bos butuh karakter wuwa habis update susah mekanik break karakter rate up honkai star rail character type break bikin hype tidak,Negative,Negative
"Ini kenapa yah, sekarang FPS ku malah gak bisa naik,.stuck di 60 FPS, ngurang 1 / 2 Fps doang, padahal pake setingan rata kanan + Layar 2K, apa karena aku lock FPS nya ? padahal dulu di kota ERIDU, fps bisa tembus 200 Lebih, sekarang cuman 60 doang. tolong diperbaiki. aku main di Laptop.",fps ku tidak naikstuck fps ngurang fps doang pakai ting rata kanan layar lock fps kota eridu fps tembus cuman doang tolong baik laptop,Negative,Negative
"Ini game memang bagus dari segi Gameplay, grafik, desain karakter nya, (walaupun agak boring di end gamenya), bansos pun banyak, tetapi yang jadi masalah itu rate gachanya sangat rendah, saya sudah coba buat 2 akun, kedua akun itu pertama kali gacha dpt tier S agent di pity 80 dan itu kalah rate off, dpt karakter standar saya tau ada rinciannya tetapi ini seperti sudah di setting RNG nya, tidak seperti game hayoverse yang lain. Teruntuk player f2p lebih baik di pikirkan lagi kalau main ini game",bagus segi gameplay grafik desain karakter boring end bansos rate gachanya rendah coba akun akun gacha tier agent pity kalah rate off karakter standar tau rinciannya setting rng tidak hayoverse untuk player fp pikir,Negative,Negative
"menurut gua ini game terburuk yang pernah gua mainin,,di Snapdragon 888 malah force close anjiirrr sampah batt",gua buruk gua mainindi snapdragon force close anjiir sampah batt,Negative,Negative
Uji Coba Main Zenless Zone Zero Ram 8/128 GB Sekalian Mau Ganti HP Baru Ram 12/512 GB Biar Ngk Patah² ✊,uji coba zenless zone zero ram gb ganti hp ram gb biar tidak patah,Negative,Negative
"gj rate off Mulu, full pity ttp lose",gj rate off mulu full pity lose,Negative,Negative
"gamenya bagus cuman gacha nya mahal tidak worth it karakter untuk newbie cuman sedikit, misi utama dan side quest terlalu banyak jadi bingung",bagus cuman gacha mahal tidak worth karakter newbie cuman misi utama side quest bingung,Negative,Negative
pengen tahu gimna grafik zzz di open world rgp atau gta animenya masa GK ikut bersaing,pengin grafik open world rgp gta animenya tidak saing,Negative,Negative
suka sama game dengan gameplay seperti ini cuma setelah update 2.5 sering freze padahal sebelum update itu normal saja,suka gameplay update freze update normal,Negative,Negative
"dari awal rilis sampe skrng gk pernah bosen maen gim ini, udh gitu bansos gk pelit, jarang kena rate off gameplay Satisfying sehat2 gim baik",rilis tidak bosan gim bansos tidak pelit jarang rate off gameplay satisfying sehat gim,Negative,Negative
"Gamenya bagus cuman pada saat patch 2,5 terkadang pada saat loading Data Pas 75,30 itu terkadang freeze lalu keluar dri aplikasi berkali-kali harus mengulang Bisa tolong Ya Kreator Memperbaiki bug ini ataupun itu",bagus cuman patch terkadang loading data pas terkadang freeze aplikasi berkalikali ulang tolong kreator baik bug,Negative,Negative
"overall bagus, dari berbagai jenis game gacha, cm ini yg bisa bikin setiap elemen game tetep balance, grafik oke banget. cmn di update terbaru pas loading tp dll lumayan lama nunggunya, mungkin karena device juga yang low-mid. teruskan developer, kalo bisa bansosnya seringin yak hehe😹",overall bagus jenis gacha bikin elemen balance grafik oke cuman update baru pas loading dll lumayan nunggunya device lowmid terus developer bansosnya ringin hehe,Negative,Negative
"Game ini sangat bagus dan memanjakan mata, dari grafik, animasi dan cerita nya juga sangat seru dan menarik untuk terus di ikuti. Dan bagi saya setiap game yang dari Hoyoverse ini selalu menyajikan konten konten game yg menarik dan reward yg sepadanlah dengan kesulitannya, hanya saja setiap kali gacha suka sekali dikasih di hard pity itu membuat f2p seperti saya agak kesusahan untuk mengejar meta dan perkembangan nya",bagus manja grafik animasi cerita seru tarik ikut hoyoverse saji konten konten tarik reward padan sulit gacha suka kasih hard pity fp susah kejar meta kembang,Negative,Negative
Udah Gak Kuat Hp Ini,tidak kuat hp,Negative,Negative
gamenya beda banget sama genshin,beda genshin,Negative,Negative
analog nya sering GK gerak,analog tidak gerak,Negative,Negative
"game berat buat mobile dan optimalisasi buruk sekali. size berat karena render fisik karakternya. klo buat PC jgn di tanya, ini game PC cocoknya",berat mobile optimalisasi buruk size berat render fisik karakter pc jangan pc cocok,Negative,Negative
"baru main dikasih Kalah Rate Off, ga usah download ini game",kasih kalah rate off tidak download,Negative,Negative
