Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
optimalisasi nya jelek banget habis update sementara bintang satu dlu ntr kalo dah di fix ku naikin,optimalisasi jelek habis update bintang entar deh fix ku naikin,Negative,Negative
"Gamenya bagus, kualitas visualnya juga bagus, musiknya lumayan. tapi setelah update terbaru 2.5 gamenya jadi lebih sering forced closed, butuh 2 kali bahkan 3 percobaan cuman buat login doang, padahal di versi sebelumnya aman aman aja. tolong segera diperbaiki",bagus kualitas visual bagus musik lumayan update baru forced closed butuh coba cuman login doang versi aman aman tolong baik,Positive,Positive
"kecewa bro,respon kalian kalo ada masalah lambat dan membingungkan percuma seruh game nya klo mau minta tolong respon nya lama,dan solusi yg di kasih memberat kan pemain",kecewa brorespon lambat bingung seruh tolong respon lamadan solusi kasih berat main,Negative,Negative
thx udh bkin game sebagus ini,thx bikin bagus,Positive,Positive
Need more male characters !!!!..... + disable shadow on low graphics settings for better performance on low devices,need more male characters disable shadow on low graphics settings for better performance on low devices,Negative,Negative
game ini bagus,bagus,Positive,Positive
kok gak bisa buka gamenya,tidak buka,Negative,Negative
"sangat bagus, dan ada karakter kesukaan saya🤗",bagus karakter suka,Positive,Positive
"bang kok aku nge frame yh pas main, udah ku turunin pake rendah banget loh, gimana nih hoyo, main genshin+hsr aja kaga ngelag+frame drop, kok ni zzz knf yh kira kira penasaran guwe",abang nge frame pas ku turunin pakai rendah loh hoyo genshinhsr kagak ngelagframe drop knf penasaran guwe,Negative,Negative
"saran teruntuk developer nya. kedepannya kasih mode untuk farming battery, dan mode untuk endless or something biar ngak flat. next aku kasih star 5+",saran untuk developer depan kasih mode farming battery mode endless something biar tidak flat next kasih star,Negative,Negative
game baik/bagus ☕🗿,baikbagus,Positive,Positive
menangin 50/50 gw woi ampas bat akun utama giliran akun ke dua malah gacor🥀🥀🥀🥀,menangin woi ampas akun utama gilir akun gacor,Negative,Negative
games with the worst gacha rates.,games with the worst gacha rates,Negative,Negative
"gamenya bagus tapi, saya minta tolong buatkan versi Cloud karena selain bikin penyimpanan hp saya penuh game ini bikin peforma hp saya menurun karena kualitas hp saya yg kurang bagus sedangkan saya masih ingin memainkan gamenya dan dengan adanya versi cloud saya bisa memainkan game nya sepuas hati tanpa memikirkan penyimpanan dan performa hp saya",bagus tolong buat versi cloud bikin simpan hp penuh bikin forma hp turun kualitas hp kurang bagus main versi cloud main puas hati tanpa pikir simpan performa hp,Negative,Negative
kalian jangan banyak alasan ini game Peak🙌,jangan alas peak,Negative,Negative
"setelah update jadi suka fc, padahal dulu tidak. Dan juga frame drop parah. saya juga bermain Genshin dan HSR dan itu mulus mulus saja, tidak separah ini.",update suka fc tidak frame drop parah main genshin hsr mulus mulus tidak parah,Negative,Negative
"Game gacha terbaik yang pernah saya mainkan, ramah di hampir semua device, tidak pelit bansos, grafis memanjakan mata, mekanik bertarung yang sangat asik dan mudah bagi semua orang, karakter yang keren keren, plot dan pembawaan cerita yang menarik, dan tidak perlu waktu terlalu lama untuk menyelesaikan quest utama, terbaik lah pokoknya",gacha baik main ramah device tidak pelit bansos grafis manja mekanik tarung asik mudah karakter keren keren plot bawa cerita tarik tidak waktu selesai quest utama baik pokok,Negative,Negative
game terkeren lancar di ram 2gb grafik rata kanan no lag!,keren lancar ram gb grafik rata kanan no lag,Negative,Negative
sampah,sampah,Negative,Negative
"gimana mau comeback,game nya aja ga optimal,main hsr sama genshin masih aman aman aja,kalau ini ngeleg pindah map aja malah FC,mau ngeluh tapi ya udah lah",comebackgame tidak optimalmain hsr genshin aman aman ajakalau ngeleg pindah map fcmau ngeluh,Negative,Negative
"very bad optimizing, always stuttering on open world, why not back to its roots whe it's still using domain for missions instead of battle on open world, or just optimize it more",very bad optimizing always stuttering on open world why not back its roots whe its still using domain for missions instead of battle on open world just optimize more,Negative,Negative
game rusak hp snap 8 elite ga panas tapi pas fight sama salah satu bos nya pasti nge freeze sambil nge loop gitu trus tiba tiba not responding.aneh,rusak hp snap elite tidak panas pas fight salah bos nge freeze nge loop not respondinganeh,Negative,Negative
"Untuk Bos-Bos tolong di permudah (Tidak perlu signifikan), soalnya tidak semua Player bisa melakukannya dikarenakan Karakter yang belum memadai",bosbos tolong mudah tidak signifikan tidak player laku karakter belum pada,Negative,Negative
peak game,peak,Positive,Positive
tolong lebih di optimalkan untuk gamenya,tolong optimal,Negative,Negative
"Setelah update jadi sering Force Close saat ""memuat konfigurasi data....75%""",update force close muat konfigurasi data,Negative,Negative
"Excellent to gameplay, graphic, and story but I'm very disappointed with the gacha system because it's always hard to get a 50/50. It always gives me a hard pity and fails to rate off. 🙃",excellent gameplay graphic and story but im very disappointed with the gacha system because its always hard get always gives me hard pity and fails rate off,Negative,Negative
"game bagus! bansos banyak,ramah f2p, gameplay Dan combat nya seru",bagus bansos banyakramah fp gameplay combat seru,Positive,Positive
"Mantap. Sebagai pengguna Snapdragon 7s gen 2 sudah bisa main, liat di bintang satu ada yang protes padahal pake chipset di atas gw masih bilang game berat. Yah, kalau berat ngapain di download maksa amat 😂🫵",mantap guna snapdragon gen bintang protes pakai chipset bilang berat berat download maksa,Negative,Negative
gamenya sangat seruu namunn saya menggunakan device poco f6 dengan hyper os sangat sulit untuk bermain bagaimana solusinya ya?,seru namunn device poco hyper os sulit main solusi,Positive,Positive
"plis donk hoyoverse, kasih pilihan pake MC wise/belle, toh juga sama sama kerja, gak kayak Honkai: star rail/Genshin Impact yang MC nya kalo udah dipilih bisa ngaruh ke cerita, sedangkan kalo zenless zone zero kan kedua MC partner, masa gak ada fitur nya sih buat ganti MC, kalo cutscene yang ada adegan sedikit romantis sama karakter perempuan kan kalo pake MC wise lebih kerasa, sedangkan sama belle jatoh nya lebih kayak cuman teman, plis dong dengerin saya, saya mewakilkan suara semua player....",plis hoyoverse kasih pilih pakai mc wisebelle tidak honkai star railgenshin impact mc pilih ngaruh cerita zenless zone zero mc partner tidak fitur ganti mc cutscene adegan romantis karakter perempuan pakai mc wise rasa belle jatuh cuman teman plis dengar wakil suara player,Negative,Negative
"Tolong Untuk kendala jaringan di perbaiki, saya sudah bermain Honkai: Start rail dan Genshin Impact dan masalah jaringan bagus aja tidak perlu Ngulang dari awal untuk log-in tapi kasus game ini selalu ngulang dan sangat kesusahan untuk log-in",tolong kendala jaring baik main honkai start rail genshin impact jaring bagus tidak ngulang login ngulang susah login,Positive,Positive
"buat game nya bagus, cuman pliss optimalin lagi game nya. buat genshin, wuthering waves lancar tapi ini rasa berat banget gamenya terus tambahin settingan matikan bayangan karakter soalnya itu yang buat gameplay berat...",bagus cuman pliss optimalin genshin wuthering waves lancar berat tambah settingan mati bayang karakter gameplay berat,Negative,Negative
gk kompatibel....... gh,tidak kompatibel gh,Negative,Negative
"game jahat anjir, masa selalu dpt bintang 5 di pity 80+ tapi selalu dikasih kalah, bikin bad mood aja😡😡",jahat anjir bintang pity kasih kalah bikin bad mood,Negative,Negative
tolong tambahkan fitur ganti mc di story,tolong tambah fitur ganti mc story,Positive,Positive
mantap kek gitu dong jangan jadi kikir kayak sebelah itu,mantap jangan kikir belah,Positive,Positive
"hai,saya ingin menyampaikan saran atau kritik masukan untuk game, saya suka sama game ini,tpi game nya terlalu memakan banyak ram jadi kadang gampang ngelag,terus saat mengkompilasi data atau shading suka force close sendiri,tolong di optimasi lgi untuk device kelas menengah, device: Infinix Hot 50",haisaya saran kritik masuk suka initpi makan ram kadang gampang ngelagterus kompilasi data shading suka force close sendiritolong optimasi device kelas tengah device infinix hot,Negative,Negative
tolong tmbol skip side quest dong hoyo,tolong tmbol skip side quest hoyo,Negative,Negative
Saat 1.7 saya tidak ada frame drop dan saat 2.0 saya mengalami banyak bug dan frame drop tolong di perbaiki🙏 dan untuk 2.5 saya mengalami frame drop lebih lama,tidak frame drop alami bug frame drop tolong baik alami frame drop,Negative,Negative
"buat yang main katanya banyak problem tuh berarti emang device kalian yang kalian paksa buat main di grafik yang ketinggian, kl mau main lancar main aja pake pc/laptop, toh ini juga termasuk game enteng buat laptop spek menengah",problem tuh device paksa grafik tinggi lancar pakai pclaptop enteng laptop spek tengah,Negative,Negative
selalu force close,force close,Negative,Negative
"semenjak update 2.5 saat loading di 75% pasti force close, tolong diperbaiki",semenjak update loading force close tolong baik,Negative,Negative
maaf gachanya bagus kok,maaf gachanya bagus,Positive,Positive
cerita terlalu bertele tele di versi 2.5,cerita tele tele versi,Negative,Negative
"kalah 80 pity mulu tidak dapat karakter yang diinginkan, sudah muak 😢",kalah pity mulu tidak karakter muak,Negative,Negative
perlu optimasi dalam in game agar tidak lag saat war rame,optimasi tidak lag war rame,Negative,Negative
apasi sebelum update lancar aja tapi setelah di ubdet malah keluar sendiri saat login payah,apas update lancar ubdet login payah,Negative,Negative
"pls mank hoyok, tambahin fitur ganti MC di main quest ataupun story quest. pls pls pls pls😭🙏🙏🙏🙏",pls mank hoyok tambah fitur ganti mc quest story quest pls pls pls pls,Negative,Negative
goo(n)d game,goond,Positive,Positive
"game terbaik, goated🔥",baik goated,Positive,Positive
"Force Close tiap main, sudah hapus file vulkan berkali² tapi tidak membuahkan hasil (Device Samsung S23 dengan chip snapdragon 8 Gen 2 For Galaxy + sudah di kombinasi dengan cooler hp + vapor chamber external) ayolah gimana sih optimalisasi game ini? menjengkelkan saja, masa file vulkan sebesar 1,5 gigabyte? ngotak ga sih?",force close hapus file vulkan kali tidak buah hasil device samsung chip snapdragon gen for galaxy kombinasi cooler hp vapor chamber external ayo optimalisasi jengkel file vulkan gigabyte ngotak tidak,Negative,Negative
cras terus,cras,Positive,Positive
"saya suka game ini, karena selain lebih ringan dari kebanyakan game rpg developernya pun tidak pelit hadiah gratis. saya harap game ini semakin berkembang👍",suka ringan banyak rpg developer tidak pelit hadiah gratis harap kembang,Negative,Negative
"ini game Gooner kesukaan gua,hoyovers memang gak pernah gagal ✋😎🤚",gooner suka guahoyovers tidak gagal,Negative,Negative
GENSHIN BETTER,genshin better,Negative,Negative
Bro emang gak cocok kalo buat hape tapi game ini bagus,bro tidak cocok hape bagus,Negative,Negative
shiyu defense 2.5 anjrit... dev blunder. malah kesannya pay to win. gimana nasib f2p new player kalo difficulty nya begini...?,shiyu defense anjrit dev blunder kesan pay win nasib fp new player difficulty,Positive,Positive
OPTIMALISASI SAMPAH LAG + FREEZE UDAH RATA KIRI DARI PATCH LUCIA PADAHAL MAIN WUWA PGR HSR GFL LANCAR DAPET MEDIUM CUSTOME EMANG DEV TEMBOK GK BECUS MAINTENANCE MENDING EOS AJA DAH INI GAME DAH KEK GAME BETA,optimalisasi sampah lag freeze rata kiri patch lucia wuwa pgr hsr gfl lancar medium custome dev tembok tidak becus maintenance mending eos deh deh beta,Negative,Negative
"suka sekali dengan fitur haptik, main zzz lebih asik",suka fitur haptik asik,Positive,Positive
Seperti yang ku katakan di review sebelumnya... Hp ku tiba-tiba ngecrash. Sayang banget padahal gamenya keren. Palingan nanti kalo udah punya pc bagus aku comeback,ku review hp ku tibatiba ngecrash sayang keren paling pc bagus comeback,Positive,Positive
"game sampah bro, jangan di mainin, scamer gamenya",sampah bro jangan mainin scamer,Negative,Negative
kenapa force close woii oerengkat gw kompatibel anj chipsetnya juga lumayan helio g100,force close woii oerengkat kompatibel anjing chipsetnya lumayan hio tidak,Negative,Negative
"ALL MY ACCOUNT LOSE 50:50, WHY? WHY? IT'S ALWAYS LOSE 50:50, IN EVERY ACCOUNT I HAVE, AND IT ALSO ALWAYS ON HARD PITY, THIS CAN'T BE REAL, DOES THE SYSTEM MARK ON DEVICE OR WHAT????",all my account lose why why its always lose every account have and also always on hard pity this cant be real does the system mark on device what,Negative,Negative
not bad lah nih game... saya suka animasinya👍👍,not bad suka animasi,Negative,Positive
"gimana si ga becus banget ngurus akun, udah 2 kali kehilangan akun ga ada notif apa apa di email tiba tiba log out dan ga bisa login bodohnya ayam",tidak becus urus akun hilang akun tidak notif email log out tidak login bodoh ayam,Negative,Negative
"Permisi developer, saya sudah update patch 2.5 kok makin parah. Sempat ngelag total sampai Force Close, saya juga sudah hapus beberapa memori supaya lancar kayak patch sebelumnya tapi malah makin parah. Tolong diperbaiki masalahnya wahai developer🫠, mungkin hp saya devicenya rada ampas(hanya jarak 36 GB saja dari total penyimpanan memori 242 GB). Hanya sebelum patch 2.5 itu hp saya masih lancar saja untuk mainkan ZZZ.",permisi developer update patch parah ngelag total force close hapus memori lancar patch parah tolong baik developer hp devicenya rada ampashanya jarak gb total simpan memori gb patch hp lancar main,Negative,Negative
"tidak bisa login,,,,terlalu banyak permintaan,silahkan coba beberapa saat lagi,, dicoba berkali-kali tetap gak bisa,,sucks!!!!",tidak loginterlalu permintaansilahkan coba coba berkalikali tidak bisasucks,Negative,Negative
bagus banget geme nya animasi suara bagus semua nya,bagus geme animasi suara bagus,Positive,Positive
game mantap karakter mantap story mantap gameplay mantap bansos mantap makasih game baik 🫰,mantap karakter mantap story mantap gameplay mantap bansos mantap terima kasih,Positive,Positive
game tidak jelas... terlalu banyak tahap download nya.. apa2an game bgini.. habis waktu dengan mendownload!!,tidak tahap download habis waktu mendownload,Negative,Negative
okelah,oke,Positive,Positive
wow game bansos,wow bansos,Negative,Negative
bagus banget,bagus,Positive,Positive
sehat sehat game baik,sehat sehat,Positive,Positive
Mantap zzz,mantap,Positive,Positive
gamenya fore close di hp chipset helio g100 tolong di perbaiki gamenya agar semua pemain bisa memainkan game ini,fore close hp chipset hio tidak tolong baik main main,Negative,Negative
Itu Update?,update,Negative,Negative
"bagus banget gilak, kalo bisa bagian physicnya di bikin lebih smoth lagi dong😁",bagus gila physicnya bikin smoth,Positive,Positive
"gameplay & storynya seru banget! aku pun rela kalo harus ngerjain quest 4 jam di game ini karna seru aja gitu ceritanya. dia juga ga kikir dan tiap update log innya dikasih pull. ini emg game fanservice yg mostly berfokus ke karakter cewe, jadi ya kalo ga terlalu suka aku ga saranin main ya. karakter cowonya juga ada fanservicenya, tapi ga sebanding sm yg cwe. tapiii sebagai pemain genshin, fanservice karakter cowo yg aku dpt cm mereka bneran jd playable aku seneng aja sih hehe",gameplay storynya seru rela ngerjain quest jam seru cerita tidak kikir update log innya kasih pull fanservice mostly fokus karakter cewek tidak suka tidak saran karakter cowonya fanservicenya tidak banding cewek main genshin fanservice karakter cowok benar playable senang hehe,Negative,Negative
saya suka game ini mantap dah pokoknya👍,suka mantap deh pokok,Positive,Positive
kmren download udh updet 31 gb. eh updet lagi 5 gb. udh giliran gacha dpt rank B TRUS. maaf gamennnya ku uninstall. dh ga menarik lagi,kemarin download updet gb eh updet gb gilir gacha rank maaf ku uninstall dah tidak tarik,Negative,Negative
fun game,fun,Positive,Positive
optimalisasi please...!!!!!!!!,optimalisasi please,Negative,Negative
keren game Nya,keren,Positive,Positive
"tolong teman teman sekalian game ini adalah master piece bagi ku mungkin kalian suka dengan geme ini karena banyak hadiah menarik yang akan kalian claim saat update"" selanjutnya 🤩",tolong teman teman master piece ku suka geme hadiah tarik claim update,Negative,Negative
i love zzz,love,Positive,Positive
gamenya lumayan asik tapi saya ada saran supaya game ini bisa hapus scene story yang udah lewat biar hemat penyimpanan kayak saudaranya si HSR,lumayan asik saran hapus scene story biar hemat simpan saudara hsr,Negative,Negative
"dear zzz dev, mungkin ini mustahil di dengar tpi saya mau zzz pliss rilis 1 banner cowo dan cerita jangan romansa romansa truss pliss zzz dari patxh 1.0 -- 1.4 saya akui cerita bagus dan minim romansa karna fokus utama adalah hollow tapi di patch 2.0 sampai seterusnya mulai kehilangan identitas ayolah dev buat cerita lebih bagus dan jangan keseringan romansa romansa trus hanya karna mayoritas player zzz pilih wise.",dear dev mustahil dengar pliss rilis banner cowok cerita jangan romansa romansa truss pliss patxh aku cerita bagus minim romansa fokus utama hollow patch hilang identitas ayo dev cerita bagus jangan sering romansa romansa mayoritas player pilih wise,Negative,Negative
"Setelah update 2.5, hp ku stuck di 100% konfigurasi terus force close. padahal patch lalu baik baik aja.",update hp ku stuck konfigurasi force close patch,Negative,Negative
seru dan menarik,seru tarik,Positive,Positive
The best game I've ever played. keep the spirit up! 🔥,the best ive ever played keep the spirit up,Positive,Positive
game gooner no 1,gooner no,Positive,Positive
kalah rate off mulu gapernah sama sekali menang rate off,kalah rate off mulu tidak menang rate off,Negative,Negative
kalah rate off lagi,kalah rate off,Negative,Negative
"nice game, banyak bansos",nice bansos,Positive,Positive
absen bang gw maksa maen di hp yang cuma chipset ums9230 t606🤣😭,absen abang maksa hp chipset ums,Negative,Negative
"hnya mengingatkan, kalo pas ada event gacha jan di susahin buat player mobile",pas event gacha jangan susahin player mobile,Negative,Negative
setelah update 2.5 saya tidak bisa login ke game. terjadi Force Close aplikasi nya tolong di perbaiki. astaga,update tidak login force close aplikasi tolong baik astaga,Negative,Negative
I Love ZZZ,love,Positive,Positive
The Best,the best,Positive,Positive
"saya rasa masalah yang di alami pemain lain tentang ngeframe atau ngelag itu karena di sebabkan oleh 3.(1,RAM di bawah 8 GB 2,chipset bukan kelas atas 3,masalah jaringan yang kurang stabil) ini mungkin masalah yang di alami oleh pemain lain. tapi jika ada masalah lain mungkin memang dari gamenya sekian terimakasih dan saya minta maaf jika ada salah",alami main ngeframe ngelag sebab ram gb chipset bukan kelas jaring kurang stabil alami main sekian terimakasih maaf salah,Negative,Negative
Gamenya gak ada char yg telanjang bintang 1,tidak char telanjang bintang,Negative,Negative
"dari story, gameplay, graphic, sound audio semuanya bagus, tapi untuk ukuran game hp terlalu berat. Saya sudah pake hp spek snapdragon 888 ram 16 meskipun di bilang lancar tpi tetap kurang. saran dari sya jika ada player yg ada dana mau main ato sudah maen lancar jaya mending pake laptop ato pc(mid-end/high-end). karena ini game butuh graphic pc seperti game"" Triple A",story gameplay graphic sound audio bagus ukur hp berat pakai hp spek snapdragon ram bilang lancar kurang saran player dana lancar jaya mending pakai laptop pcmidendhighend butuh graphic pc triple,Positive,Positive
kikir banget lu wok 😡,kikir wok,Positive,Positive
"bansos banyak tapi gatchanya busuk banget, mentok pity mulu",bansos gatchanya busuk mentok pity mulu,Negative,Negative
good game,good,Positive,Positive
mantap,mantap,Positive,Positive
gacha ampas,gacha ampas,Negative,Negative
"kok udah update tiba tiba keluar langsung yah?, padahal penyimpanan ku kosong 13 gb ,tolong diperbaiki update kali ini,saya sudah bersemangat untuk memainkan game ini tapi kenapa langsung keluar ,plis perbaiki lagi gamenya",update simpan ku kosong gb tolong baik update inisaya semangat main plis baik,Negative,Negative
game ini tidak ada kata kikir,tidak kikir,Negative,Negative
optimisasi buat hp plz,optimisasi hp plz,Positive,Positive
mantaff win rate,mantap win rate,Positive,Positive
gamenya bagus tapi kenapa ya saya jarang menang rate on padahal udah 4x rate off di 4 patch udah gitu semuanya pity 80 Mulu rate offnya segitu ampasnya kah keberuntungan saya,bagus jarang menang rate on rate off patch pity mulu rate offnya segitu ampas kah untung,Negative,Negative
"mantap, agak berat tapi gameplay memuaskan, sering bansoss, jarang kalah rate off (di beberapa akun aja)",mantap berat gameplay muas bansoss jarang kalah rate off akun,Positive,Positive
game ramah,ramah,Positive,Positive
game nya ga terlalu kikir hampir sama kaya HSR gampang untuk dapetin untuk tiket gacha limitid nya gameplay keren satesfying saat nge parry musuh keren,tidak kikir hsr gampang tiket gacha limitid gameplay keren satesfying nge parry musuh keren,Positive,Positive
akhir tahun makin gyattt,tahun gyat,Positive,Positive
aduh sampai kesemutan main nya 🤣,aduh semut,Negative,Negative
mantul,mantul,Positive,Negative
better than genshin,better tahan genshin,Negative,Negative
kita harus memiliki keyakinan yang BESAR~,milik yakin,Positive,Positive
"gamenya bagus karena konsep utamanya terasa sangat baru dibanding game lain sejenisnya--desain karakter keren dan ""baru""--konsep story yang rapi namun tetap seru nan kompleks--pengalaman build karakter sangat mudah, karena banyak cara untuk upgrade build karakter, terutama soal farming disk--dan meta masih terbilang ramah untuk F2P/Low Spender--saya update jadi 5* karena sudah ga pernah force close lagi dan thanks atas reward tahun baru nya, terima kasih dev",bagus konsep utama banding sejenisnyadesain karakter keren barukonsep story rapi seru nan komplekspengalaman build karakter mudah upgrade build karakter farming diskdan meta bilang ramah fplow spendersaya update tidak force close thanks reward tahun terima kasih dev,Positive,Positive
absolute cinema 🔥💯🔥,absolute cema,Negative,Negative
mantap,mantap,Positive,Positive
"game ini bagus banget, mulai dari gamplay nya yang unik,desain karakter nya juga bagus bagus, udah gitu banyak hadiah gratis yang bagus, cuma karakter laki nya dibanyakin juga ya kedepanya",bagus gamplay unikdesain karakter bagus bagus hadiah gratis bagus karakter laki dibanyakin depa,Positive,Positive
mana 160 jt lapangan kerj eh. 160× pull free yg kau janjikan,juta lapang kerj eh pull free kau janji,Positive,Positive
Peak,peak,Positive,Positive
"overall semuanyaa udah baguss, cuma minusnya tiap update pasti selalu ngelag plus tiba-tiba force close, ohyaa sama kalau tiap habis download data kan pasti ada kompilasi shader, itu juga kadang ngelagg bngt terus selalu force close.",overall bagus minus update ngelag plus tibatiba force close ohyaa habis download data kompilasi shader kadang ngelagg force close,Negative,Negative
pengalaman terbaik dalam game ini adalah semua aspek nya,alam baik aspek,Positive,Positive
"Game keren, ga kek kakaknya edit: masih bagus, game hoyo sangat worth it dan rekomendasi tapi tetap aja gak kek game kakaknya qiqirnya minta ampun sama powerkrepnya gila gilaan",keren tidak kakak edit bagus hoyo worth rekomendasi tidak kakak qiqirnya ampun powerkrepnya gila gila,Negative,Negative
support Dev zzz,support dev,Positive,Positive
"Halo untuk Developer,, saya sudah memainkan game ini dari awal rilis, selama ini saya bermain nya sangat aman dan lancar, tidak ada kendala sama sekali, tetapi pas update ke Versi 2,5, kenapa sangat sangat hancur? banyak bug, banyak kendala nya seperti device (Handphone) tidak lancar ketika sedang dimainkan, padahal sebelumnya saya memainkan nya sangat lancar. tolong di perbaiki lagi secepatnya... saya sangat terganggu di bagian ""device tidak lancar ketika sedang dimainkan"", sering nge freeze",developer main rilis main aman lancar tidak kendala pas update versi hancur bug kendala device handphone tidak lancar main main lancar tolong baik cepat ganggu device tidak lancar main nge freeze,Negative,Negative
dihh🥀🥀,dih,Positive,Positive
"The Gameplay, Combat System, And The Visual Is Insane I love it!!",the gameplay combat system and the visual is insane love,Positive,Positive
PEAK,peak,Positive,Positive
"menurutku ini game keren abis, gila pokoknya, tapi ya.....buat kalian semua, harus siapkan device yg mumpuni...... sekian",turut keren habis gila pokok yabuat siap device mumpuni sekian,Negative,Negative
dimohon untuk optimalisasi,mohon optimalisasi,Negative,Negative
Mantap lah,mantap,Positive,Positive
"game nya baik banget jir, tenks hoyo🌹",jir tenks hoyo,Negative,Negative
besar nye😋,nye,Positive,Positive
lumayan lh tolong di perbaiki lagi ya masalah pada bertarungnya,lumayan tolong baik tarung,Negative,Negative
gem nya seru,gem seru,Positive,Positive
Terbaik!!,baik,Positive,Positive
"kebanyakan character cwe dibandingkan cwo apalagi character yg terbuka, kalo ada character cwo dibikin normal kyk manusia jngn aneh-aneh , banyakin character cwo yg op and skin buat character cwo plis ya HOYO yg main zzz g cm cwo tp cwe jg, sama ngasih polychrome jangan pelit",banyak character cewek banding cowok character buka character cowok bikin normal manusia jangan anehaneh banyak character cowok op and skin character cowok plis hoyo tidak cowok cewek asih polychrome jangan pelit,Negative,Negative
"Well done. Dimensity 6080 tidak ada keluhan patah patah(ada sih walaupun sedikit)😹👍🏽 Kalo bisa gacha nya gampangin dong :v, setiap gua main Game gacha musti ampas mulu hoki nya njirr😔🥀🥀",well done dimensity tidak keluh patah patahada gacha gampangin gua gacha musti ampas mulu hoki anjir,Negative,Negative
"grafis bagus, gameplay smooth dan menarik, gameplay juga user friendly untuk di mobile. kekurangan game ini ada kalo device player kurang bagus 🤣",grafis bagus gameplay smooth tarik gameplay user friendly mobile kurang device player kurang bagus,Positive,Positive
cringe,cringe,Positive,Positive
that's good game,thats good,Positive,Positive
"game paling ramah, baik, dermawan, sopan, mendengarkan player, 💓💓",ramah dermawan sopan dengar player,Positive,Positive
game nya bagus lancar banyak eventnya juga,bagus lancar eventnya,Positive,Positive
bansos nya banyak banget jadi suka deh gk kayak game sebelah,bansos suka deh tidak belah,Negative,Negative
good,good,Positive,Positive
epik,epik,Positive,Positive
"suka banget sama game ny, dari visual bergaya anime, gameplay yg sangat menarik, dan yg paling kusuka dari mekanisme ""parry"" yg sangat satisfying🤩🤩",suka visual gaya anime gameplay tarik suka mekanisme parry satisfying,Positive,Positive
comeback,comeback,Negative,Negative
bagus banget update nya keren desainnya mantap dan sistem gachanya juga friendly bnget mantap dah pokoknya ini game,bagus update keren desain mantap sistem gachanya friendly mantap deh pokok,Positive,Positive
"game bagus, tapi paling yang kurang di peng optimalisasi nya doang sih. sisanya bagus",bagus kurang peng optimalisasi doang sisa bagus,Negative,Positive
gacor kang,gacor kang,Positive,Positive
dulu gamenya tidak bisa di mainkan karena tidak kompatibel sekarang sudah bisa tapi ada beberapa masalah berupa bug bayangan yang menutup wajah tapi tidak terlalu hitam jadi tidak di permasalahkan dan permainan masih bisa di mainkan dengan lancar sekarang bug bayangan yang menutup seluruh wajah sudah teratasi tetapi selalu layar handphone saya freeze di gamenya dan tidak bisa lanjut bertarung itu membuat saya gagal menjalankan misinya tolong di perbaiki segera,tidak main tidak kompatibel bug bayang tutup wajah tidak hitam tidak masalah main main lancar bug bayang tutup wajah atas layar handphone freeze tidak tarung gagal jalan misi tolong baik,Negative,Negative
GAME BAIKK GA KEK WUWELEKK,tidak wuwelekk,Negative,Negative
"oke game ini benar-benar seru, tapi satu hal, tolong di optimalkan lagi grafik nya agar menjadi lebih ringan, beberapa orang ingin memainkan game ini tanpa harus merasakan overheat",oke benarbenar seru tolong optimal grafik ringan main tanpa rasa overheat,Positive,Positive
banyak bansos ya masa gk bintang 5,bansos tidak bintang,Negative,Negative
Good game,good,Positive,Positive
kenapa tidak support di MediaTek Dimensity 7025?,tidak support mediatek dimensity,Negative,Negative
"game ini menyediakan gameplay dan story yang sangat menarik, namun sayangnya semua hal itu tidak dibarengi dengan optimisasi yang baik untuk hp menengah kebawah... dari pengalaman gwah dan temen temen gwah yg udah nyoba ni game tu berad dan ga stabil banget fps nya bahkan untuk hp kelas menengah, semoga selanjutnya optimisasi game ini lebih diperhatikan.",sedia gameplay story tarik sayang tidak bareng optimisasi hp tengah bawah alam gwah teman teman gwah coba rad tidak stabil fps hp kelas tengah moga optimisasi perhati,Negative,Negative
"bansosnya lancar, story nya juga keren, karakternya juga detail banget😋",bansosnya lancar story keren karakter detail,Positive,Positive
"lebih optimalisasi lagi di mobile, krn belakangan banyak keluhan terutama kudu hapus file vulkan dlu baru lancar",optimalisasi mobile keluh kudu hapus file vulkan lancar,Negative,Negative
Mantep udah makin optimal di 7s gen2 yang masuk kategori chipset mid tapi ttp libas dan nga gampang panas moga aja next update makin stabil,mantap optimal gen kategori chipset mid libas tidak gampang panas moga next update stabil,Negative,Negative
Gamenya benar-benar menyenangkan!,benarbenar senang,Positive,Positive
"Gameplay nya udh the best buat device menengah,tapi kalo mau kualitas high emng perlu dibandingkan Ama hp spek atas jadi untuk story game nya juga oke not bad,untuk saran jangan terlalu maen lama2 itu ngebuat hp ngedrop(kalo make grafis high+60fps)pokoknya rata kanan lah(tergantung devicenya kuat ap gk) jadi thanks bet game ZZZ approve kali Yo!!",gameplay the best device menengahtapi kualitas high banding hp spek story oke not baduntuk saran jangan ngebuat hp ngedropkalo pakai grafis highfpspokoknya rata kanan lahtergantung devicenya kuat tidak thanks approve,Positive,Positive
"padahal udah UFS , tapi loading LAMAAAA",ufs loading,Negative,Negative
tah toh tah toh... dasar penerjemah jawa jawa jawaaaaaaa,teh teh dasar terjemah jawa jawa jawa,Positive,Positive
mantap dah,mantap deh,Positive,Positive
nice,nice,Positive,Positive
