Review_Text,Review,Sentimen_Asli,Sentimen_Prediksi
grafik nya tolong di tingkatkan lagi,grafik tolong tingkat,Positive,Positive
"Gamenya keren, grafik mantap, dan juga gameplay menarik. mantap lah pokoknya kalian harus coba dulu sih.",keren grafik mantap gameplay tarik mantap pokok coba,Positive,Positive
seru heheh,seru heheh,Positive,Positive
add s character for begginer,character for begginer,Positive,Positive
Amazing game Saya suka.. gameplay yg sangat seru d tambah lg ad event yg unik lg menantang maka saya beri five stars..⭐⭐⭐⭐⭐ oiya ad lg satu yg paling saya suka dari game in adalah adanya fitur/event foto cekrekk2 behh it seru parahh jd kita bisa foto d hollow d moment2 tertentu it so epic very2 cool.🤩 semoga kedepannya trus tetap begini yaa fitur2nya krna in udh oke bngtt nie game cukup tambah storynya aj..👍🏻😉,amazing suka gameplay seru event unik tantang five stars oiya suka fiturevent foto cekrekk behh seru parah foto hollow moment sok epic very cool moga depan fiturnya oke storynya,Positive,Positive
sukaaaaaaaaa,suka,Positive,Positive
MANATO-KUN!!!,manatokun,Positive,Positive
game bagus physic susu nya bagus banget adakan mod telanjang,bagus physic susu bagus adakan mod telanjang,Positive,Positive
"there are only a few male characters, mostly sexualize female characters",there are only few male characters mostly sexualize female characters,Positive,Positive
Peak Combat 10/10 lack of optimization so the performance aren't that good,peak combat lack of optimization sok the performance arent that good,Positive,Positive
"terimakasih sudah membantu, saya naikan ke 4 dulu karena masih ada framedrop dengan setting grafik lowest.",terimakasih bantu naik framedrop setting grafik lowest,Positive,Positive
"berat jem, tapi bagus",berat jem bagus,Positive,Positive
game gooner,gooner,Positive,Positive
"nice game, combat battle fluid",nice combat battle fluid,Positive,Positive
New adventure & New Character IS SO AMAZING,new adventure new character is sok amazing,Positive,Positive
bagus,bagus,Positive,Positive
"game rpg terbaik yg pernah saya mainin, suka sama gamenya, petualangan di game ini juga menyenangkan tidak membosankan👍🙌",rpg baik mainin suka tualang senang tidak bosan,Positive,Positive
GAME GOONER,gooner,Positive,Positive
dari segi story udh bagus hanya saja saat bermain terjadi fram drop,segi story bagus main fram drop,Positive,Positive
terimakasih hoyoverse telah mewangikan gacha gw🥰,terimakasih hoyoverse wangi gacha,Positive,Positive
peak game,peak,Positive,Positive
"terlalu banyak physics tapi suka😁😁. ini aku nggak bisa masuk game, awalnya masih aman tapi pas mau memasuki game malah ngestuck di situ padahal jaringan oke",physics suka tidak aman pas pasuk ngestuck situ jaring oke,Positive,Positive
generous game and epic story🔥,generous and epic story,Positive,Positive
saya rasa game ini terlalu fulgar untuk rating 12 tahun,fulgar rating tahun,Positive,Positive
INI GAME APA SIH NGASIH HIGH PITY MULU MANA KENA RET OFF,asih high pity mulu ret off,Positive,Positive
"Luar biasa story kali ini, emosi pemain bisa benar benar dapat.....baru kali ini netesin air mata cuma gegara story di ni game wkwkwk",story emosi main dapatbaru netesin air gegara story wkwkwk,Positive,Positive
I Love ZZZ,love,Positive,Positive
seru sekali beh gg sama perbanya karakter sexy,seru beh tidak perbanya karakter sexy,Positive,Positive
cool,cool,Positive,Positive
saat saya ingin mengosok kartu tiba-tiba saya keluar dari game dan saya bingung mengapa itu terjadi padahal jaringan saya bagus tapi entah kenapa tiba-tiba keluar dari game dengan sendirinya?,mengosok kartu tibatiba bingung jaring bagus tibatiba,Positive,Positive
"saya menghormati kalian sebagai pembuat game nya, dan apresiasi atas kinerja untuk membuat game yg menarik. sedikit kritik mengenai game nya, untuk gameplay terbilang menarik dan bagus kaya dengan kombinasi dan skill untuk berkreasi. masalah yg timbul adalah di loby dan base awal, pemain tidak tahu harus kemana? fitur terlalu ramai dan bertumpuk. banyak menu yg membingungkan bagi player baru dalam memahami fitur dengan fungsinya",hormat buat apresiasi kerja tarik kritik gameplay bilang tarik bagus kombinasi skill kreasi timbul loby base main tidak mana fitur ramai tumpuk menu bingung player paham fitur fungsi,Negative,Positive
terimakasih zzz sudah menyajikan story yang bagus dan gamplay hack and Slash yang seru. tapi mau saya uninstal karena HP sudah gak kuat makasih zzz sya akan selalu dukung terus,terimakasih saji story bagus gamplay hack and slash seru uninstal hp tidak kuat terima kasih dukung,Positive,Positive
"peak game!!, mekanik mudah dimengerti, fitur okee, story puas bangett cuman agak di sayanggkan story nya kebanyakan dialog tapi okee kok sebagai penikmat game story, oh yaa gacha juga harus lebih di tingkatkan lagi jangan kikir dehh, overall rate dari gw 8,7/10 terus berkembang dan ramaikan komunitas 🥳",peak mekanik mudah erti fitur okee story puas cuman sayanggkan story banyak dialog okee nikmat story oh gacha tingkat jangan kikir deh overall rate kembang ramai komunitas,Positive,Positive
"Keren, story nya mantap,, tapi suka frame drop min jadi kalau bisa segera di perbaiki min",keren story mantap suka frame drop min baik min,Positive,Positive
"Bagus kalo hp nya kuat kec pc, trus kalo udah update patch sering dikasi kompensasi, story nya bagus Karakter nya keren, bagus, imut, gameplay nya keren, udah download game ini sejak tahun kemarin baru di rate sekarang hehe, overall bagus banget",bagus hp kuat kec pc update patch kasi kompensasi story bagus karakter keren bagus imut gameplay keren download tahun kemarin rate hehe overall bagus,Positive,Positive
w peak game,peak,Positive,Positive
menurut ku sih bagus bagus aja tapi masalahnya itu gb nya harus 24 banyak betul dan kalau kita main aja capek,ku bagus bagus gb capek,Positive,Positive
"semakin lama ciri khas dari zzz mulai di tinggalkan, seperti mode TV dan combat mission, sudah pure gooning :v",ciri khas tinggal mode tv combat mission pure gooning,Positive,Positive
turu,turu,Positive,Positive
mantap game nya,mantap,Positive,Positive
"yang bilang game Gooner tu, emang Gooner😝 wong saya suka kok",bilang gooner gooner suka,Positive,Positive
mantap!,mantap,Positive,Positive
Best game best fandom,best best fandom,Positive,Positive
no debat puding di mana²,no debat puding,Positive,Positive
keren 👍,keren,Positive,Positive
aku suka boing boing nya 😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋😋,suka boing boing,Positive,Positive
"ni orang orang kenapa , aku main di PC aman Lancar jaya @aeygimang",pc aman lancar jaya,Positive,Positive
bagus,bagus,Positive,Positive
gooner game,gooner,Positive,Positive
best gooner game,best gooner,Positive,Positive
Sangat menyenang menjadi seorang Proxy. Teruslah improvisasi agar menjadi lebih baik,senang proxy terus improvisasi,Positive,Positive
goon😛😝😝💟💟🔥❤️‍🩹,goon,Positive,Positive
"seperti biasa, trash game from hoyoverse",trash from hoyoverse,Positive,Positive
for vivian🥰 ⭐⭐⭐⭐⭐,for vivian,Positive,Positive
mantap jiwa,mantap jiwa,Positive,Positive
game nya bagus banget,bagus,Positive,Positive
bagus,bagus,Positive,Positive
Another best game from Hoyoverse,another best from hoyoverse,Positive,Positive
game nya baguss banget,bagus,Positive,Positive
Sehat sehat game baik.,sehat sehat,Positive,Positive
ts peak😭🙏❤‍🩹,ts peak,Positive,Positive
"ahh gooner game, i like it😋😋😋",ah gooner like,Positive,Positive
mantap,mantap,Positive,Positive
"game ini sangat bagus, terimakasih mohoyo telah membuat game sebagus ini 😁😁",bagus terimakasih mohoyo bagus,Positive,Positive
"Game-nya keren banget! Visual super detail, gameplay-nya seru, dan karakter-karakternya unik semua. Combat system-nya cepat dan memuaskan, nggak bikin bosan sama sekali. Ditambah musiknya juga top-tier! 🔥",keren visual super detail gameplaynya seru karakterkarakternya unik combat systemnya cepat muas tidak bikin bosan tambah musik toptier,Positive,Positive
story keren,story keren,Positive,Positive
Game Terbaikkkk dari semua game Hoyoverse!!!,baik hoyoverse,Positive,Positive
Absolute gooning,absolute gooning,Positive,Positive
"Bansos banyak, story bagus, desain karakter juga bagus dan menarik, animasi skill keren dan bervarian. Frame/lag? tidak pernah kecuali hp overheat.",bansos story bagus desain karakter bagus tarik animasi skill keren varian framelag tidak kecuali hp overheat,Positive,Positive
sangat menyenangkan dan menghibur dengan jiggle physic nya😋,senang hibur jiggle physic,Positive,Positive
suka pake banget 🥰,suka pakai,Positive,Positive
game baik berikan lebih banyak event dan bonus poly,event bonus poly,Negative,Positive
Game hoyo terbaik imo,hoyo baik imo,Positive,Positive
mantap min,mantap min,Positive,Positive
game bagus,bagus,Positive,Positive
game bagus euy,bagus euy,Positive,Positive
gooner,gooner,Positive,Positive
mantap game baik,mantap,Positive,Positive
"best action rpg game, gameplay yang seru dan menantang, event ga bosenin, karakter beragam, powercreep ga terlalu ngaruh (tergantung skill sama build char)",best action rpg gameplay seru tantang event tidak bosan karakter agam powercreep tidak ngaruh gantung skill build char,Positive,Positive
nice game,nice,Positive,Positive
Punyaku game nya keluar mulu. Perbaikin dong hoyo.,punya mulu baik hoyo,Positive,Positive
bumi gonjang ganjing,bumi gonjang ganjing,Positive,Positive
makasih yaaa udah bikin game sebagus ini dan tolong bnykin fitur geol-geolnya yaa utk ke depan nya 😁😁😁,terima kasih bikin bagus tolong bnykin fitur geolgeolnya,Positive,Positive
bagussssss ZENLESS ZONE ZERO Aku sukaaa rating ∞∞∞ 😄😄😄😁😄😁😄😁😄😁😄😁😄😄😁😄😄😁😁😁😃😄😃😄😄😄😄😃😃😃😃😃😃😃😃😃😁😃😁😄😄😁😁😄😁😄😁😄,bagus zenless zone zero suka rating,Positive,Positive
"pretty good , I rate 5 star, so please let me win 50-50",pretty good rate star sok please let me win,Positive,Positive
well ok ok lah terus punya permintaan juga kalo bisa collab ama kamen rider zeztz soalnya agak bavus juga,well ok ok minta collab kamen rider zeztz bavus,Positive,Positive
"terus berkembang ya Tim Zenles zone zero, aku sangat senang bisa menemukan game yang selalu ngebuat mood saya bagus teruss",kembang tim zenles zone zero senang temu ngebuat mood bagus,Positive,Positive
"I have an idea for the game story and new character, should I say it? and where I will contact the developer if yes?",have an idea for the story and new character should sayang and where will contact the developer if yes,Positive,Positive
Game Bagus sayang nya absolute Freaky,bagus sayang absolute freaky,Positive,Positive
good,good,Positive,Positive
"2.2 top story, Isolde peak character 🫡",top story isolde peak character,Positive,Positive
ngeleg,ngeleg,Positive,Positive
Optimalkan game zzz untuk kedepannya dev…kadang pas selesai battle langsung ngefreze ama frame droop apalagi pas jalanin quest kadang juga suaranya ga nambung kek si weise pas ngomong keluarnya suara belle pas aku jalanin quest…selebihnya bagus makasih udah bikin hari orang jadi berwarna🥰,optimal depan devkadang pas selesai battle ngefreze frame droop pas jalan quest kadang suara tidak nambung weise pas omong keluar suara belle pas jalan questselebihnya bagus terima kasih bikin warna,Positive,Positive
best,best,Positive,Positive
"I'm giving this a 5-star rating so the Devs can see it because, please optimize this game so phone users can enjoy it.",im giving this star rating sok the devs can because please optimize this sok phone users can enjoy,Positive,Positive
bagus game nya grafik sangar bagus story' udah kaya di Indonesia banyak korupsi dan penghianat bagus lah🗿,bagus grafik sangar bagus story indonesia korupsi penghianat bagus,Positive,Positive
Story best character nice combat next lvl and i hope PGR ZZZ can Collab thats my hope but i know is hard still i like this game,story best character nice combat next lvl and hope pgr can collab thats my hope but know is hard still like this,Positive,Positive
tambahin fitur lepas baju,tambah fitur lepas baju,Positive,Positive
awal main nguli habis habisan dapet karakter s setandar di bener limitit beh game kikir kikir,nguli habis habis karakter setandar limitit beh kikir kikir,Positive,Positive
very laggy for mobile,very laggy for mobile,Positive,Positive
"sebenernya nih game bagus dari segala story animasinya eventnya juga dan gameplaynya cuman untuk yang f2p yang sekarang itu susah gachanya hardcore, dan gamenya berat, berbeda untuk yg player Sultan jdi nih game khusus sultan agung",bagus story animasi eventnya gameplaynya cuman fp susah gachanya hardcore berat beda player sultan sultan agung,Positive,Positive
i love it but it didnt support my phone,love but didnt support my phone,Positive,Positive
seru tapi agak berat di hapeku.,seru berat hapeku,Positive,Positive
lumayan lah game bagus optimal juga di snapdragon 685 gw jadi bisa medium/60fps(gk lancar tapi playable),lumayan bagus optimal snapdragon mediumfpsgk lancar playable,Positive,Positive
manato not S rank 😡😡😡😡,manato not rank,Positive,Positive
a best combat game for fun 🤣🤣,best combat for fun,Positive,Positive
"menyenangkan, semoga kedepannya lebih baik lagi & saya harap mendengarkan keluh kesah para playernya, sekian terimakasih",senang moga depan harap dengar keluh kesah playernya sekian terimakasih,Positive,Positive
"Dari segi Map, karakter, grapic game, gemplay, story, button sangat bagus. Dari segi event cukup bagus bancosnya banyak dan sangat ramah di mainkan untuk Free To Play Hadiahnya 👍 Untuk daily login cukup login 3 menit beres 👍 tolong eventnya di perbanyak lagi apalagi event di hollow zero 👍",segi map karakter grapic gemplay story button bagus segi event bagus bancosnya ramah main free play hadiah daily login login menit beres tolong eventnya banyak event hollow zero,Positive,Positive
gamenya sebenernya bagus saya suka tapi tolong lah lebih di optimalin lagi buat snap 870🥹🥹,bagus suka tolong optimalin snap,Positive,Positive
game nya seru,seru,Positive,Positive
karena ada my bini (miyabi my istri),my bini miyabi my istri,Positive,Positive
Istri ku semua 🥰🥰🥰🥰🥰❤️❤️❤️❤️😋😋😋,istri ku,Positive,Positive
saya sangat suka gameplay nya,suka gameplay,Positive,Positive
make manato s rank,pakai manato rank,Positive,Positive
game nya bagus bgt,bagus,Positive,Positive
Akh!!,akh,Positive,Positive
gooners👅✌🏻,gooners,Positive,Positive
Gamenya sangat bagus desain karakter dan grafik game nya sangat saya suka dan saya juga suka game ini karna di game ini desain karakter² wanita nya sangat menggoda apalagi paha nya Jane doe dan saya juga sangat suka dengan desain karakter yanagi apa lagi dada nya yang sangat besar dan menggoda dan game ini memiliki mekanik yang tidak terlalu susah kecuali main satu tangan baru susah sambil melihat pahanya Jane doe ;),bagus desain karakter grafik suka suka desain karakter wanita goda paha jane doe suka desain karakter yanagi dada goda milik mekanik tidak susah kecuali tangan susah paha jane doe,Positive,Positive
"peak , goodnight seed sr...",peak goodnight seed sr,Positive,Positive
untuk developer yang terhormat game ini story nya good dan chill,developer hormat story good chill,Positive,Positive
"this game is just so fun. i am always interested in the game style, story, and all of the above with more characters that makes me interested even more.",this is just sok fun always interested the style story and all of the above with more characters that makes me interested even more,Positive,Positive
Game terbaik yang pernah saya mainkann,baik mainkann,Positive,Positive
gamenya bagus banget,bagus,Positive,Positive
bagus banget!!,bagus,Positive,Positive
"semuanya bagus cuma masalah nya di kapasitas batrai yg sedikit, saya mau progres meningkatkan characters saya tapi harus menunggu batrai yg begitu lama dan juga sedikit",bagus kapasitas batrai progres tingkat characters tunggu batrai,Positive,Positive
Mantap dev👍,mantap dev,Positive,Positive
game keren,keren,Positive,Positive
game nya seru banget,seru,Positive,Positive
Game Gooner,gooner,Positive,Positive
"i love this game and play since debut release, but now in 2.2 i feel so much powercrept, even miyabi don't giva a damage to a boss in critical node, i Will gonna leave this game if patch 2.3 still like that",love this and play since debut release but now feel sok much powercrept even miyabi dont giva damage bos critical node will gon na leave this if patch still like that,Positive,Positive
hoyotot dari dulu emang kikir🤮,hoyotot kikir,Positive,Positive
bagus itu ajah,bagus,Positive,Positive
Game yang sangat seru dan menarik😄,seru tarik,Positive,Positive
gamenya bagus dan grafiknya bagus dan pembuat game ini semangat terus sehat selalu,bagus grafik bagus buat semangat sehat,Positive,Positive
"mantap, main lagi karna hp dah sanggup langsung dikasih karakter seed + senjatanya 👍 padahal masih pemula",mantap hp deh sanggup kasih karakter seed senjata mula,Positive,Positive
kurang di bagian optimisasi tetapi overall sudah cukup bagus,kurang optimisasi overall bagus,Positive,Positive
gameplay ya seru banget,gameplay seru,Positive,Positive
absolute bonkers,absolute bonkers,Positive,Positive
Game gacha terbaik ❤️,gacha baik,Positive,Positive
perfect,perfect,Positive,Positive
"Game nya bagus banget, dari combat sampai alur ceritanya bagus banget.",bagus combat alur cerita bagus,Positive,Positive
bagus gameplay battle nya. ceritanya juga cukup bagus. better lah kalo orng nya suka main mekanik pas battle,bagus gameplay battle cerita bagus better suka mekanik pas battle,Positive,Positive
mantap,mantap,Positive,Positive
seru banget enggak ngebosenin.,seru ngebosenin,Positive,Positive
"its a good game, just need a little optimization",its good just need little optimization,Positive,Positive
"sejauh ini bagus gamenya. grafik, gameplay, story, combatnya seru bgt.",bagus grafik gameplay story combatnya seru,Positive,Positive
"game nya bagus, andai sekarang bisa main game ini lagi 👍🥲",bagus andai,Positive,Positive
kikir,kikir,Positive,Positive
my account is missing. it was my main acc and it never returns.,my account is missing was my acc and never returns,Positive,Positive
Animasi keren bet cuman ini pas awal awal update suka frame drop doang selebihnya bagus lah ya,animasi keren cuman pas update suka frame drop doang lebih bagus,Positive,Positive
gamebaik,gamebaik,Positive,Positive
nice game,nice,Positive,Positive
"tambah lebih banyak QTE waktu battle seperti saat Orpheus melawan Isolde, itu QOL yang sangat bagus",qte waktu battle orpheus lawan isolde qol bagus,Positive,Positive
"ni game sebenarnya bagus, dari segi grafik dan battel nya.. apa lagi waifu""nya cakep"" tapi game play nya monoton jadi gw cepet bosan",bagus segi grafik battel waifunya cakep play monoton cepat bosan,Positive,Positive
Absolute cinema(Bintang 1 Skill issue),absolute cinemabintang skill issue,Positive,Positive
kerenn,keren,Positive,Positive
EOS ini game 😅,eos,Positive,Positive
game story dan grafik yg bagus 👍 thanks for the game,story grafik bagus thanks for the,Positive,Positive
"Ini adalah salah satu game Anime 3D terbaik yg pernah saya mainkan mantap, semoga game nya bisa terus berkembang lebih baik lagi👍🏻😶👍🏻. Tolong lah kasih saya menag 50-50 😁 gacha nya, masa full pity terus..........",salah anime baik main mantap moga kembang tolong kasih menag gacha full pity,Positive,Positive
Game Gacha Terbaik,gacha baik,Positive,Positive
Best gacha game i ever play!!!,best gacha ever play,Positive,Positive
I love this game,love this,Positive,Positive
"ni game bagus banget. gameplay nya asik and storynya cukup seru. tapi ada yang kurang. TAMBAHIN KARAKTER COWOKNYA PLISSS (klo bisa, cwo furry:v)",bagus gameplay asik and storynya seru kurang tambah karakter cowok plis cowok furryv,Positive,Positive
kenapa manato tier A🥀,manato tier,Positive,Positive
"Gamenya sangat bagus nyaman di mata efek nya keren, saran tambahan fitur efek elemen seperti genshin",bagus nyaman efek keren saran tambah fitur efek elemen genshin,Positive,Positive
finally bloood from hoyo yaaass,finally blod from hoyo yass,Positive,Positive
"keren sih, tp harga karakternya mahal2",keren harga karakter mahal,Positive,Positive
"game yang sangat bagus dari story nya grafik nya dan gameplay yang seru,walaupun tiap update tiba tiba ngelag Mulu ya mungkin karna device ku itel p55 5g ya its ok aku paham, thanks buat hoyo verse",bagus story grafik gameplay seruwalaupun update ngelag mulu device ku itel tidak its ok paham thanks hoyo verse,Positive,Positive
"Grafiknya mantap, gameplaynya juga menarik, alur ceritanya juga mantap. Bukannya hanya sekedar grafik tapi animasi sedetail pun juga sangat menarik daripada game sesama hoyo lainnya. Gameplaynya pun mudah dan bermacam.",grafik mantap gameplaynya tarik alur cerita mantap dar grafik animasi detail tarik hoyo gameplaynya mudah,Positive,Positive
krennn,keren,Positive,Positive
good game,good,Positive,Positive
"Another GOONER game everybody! They make the male character like a trash, even they (the developers) are mostly man. Sexualize woman with jinggle jiggle~ and the game rate is 12+ lmao. How can the soldier faction only woman exists and the captain also woman... safe the world, i know ur guys love waifus, but be rational.",another gooner everybody they pakai the male character like trash even they the developers are mostly man sexualize woman with jinggle jiggle and the rate is lmao how can the soldier faction only woman exists and the captain also woman safe the world know ur guys love waifus but be rational,Positive,Positive
"Menurut saya, ZZZ adalah game dari hoyo terbaik untuk saat ini, ada beberapa alasan 1. Story yang santai dan ""heardwarming"", namun tetap membuat penasaran 2. Desain chara yang memiliki keunikan masing-masing saat berjalan dan lari 3. BGM yang sangat keren, membuat saya betah diam disuatu tempat hanya untuk mendengarkan BGM saja 4. NPC yang tidak monoton dan membosankan, seperti : Venus, Sweety dan Orchidea 5. Setiap charachter memiliki musik mereka sendiri di kanal resmi ZZZ, seperti Yanagi",hoyo baik alas story santai heardwarming penasaran desain chara milik uni masingmasing jalan lari bgm keren betah diam suatu dengar bgm npc tidak monoton bosan venus sweety orchidea charachter milik musik kanal resmi yanagi,Positive,Positive
like it so muchh,like sok muchh,Positive,Positive
sangat menyenangkan bermain zzz,senang main,Positive,Positive
"mekanik gameplaynya mantep sih .. agak kecewa sih karena manato rank A malah tiba tiba muncul char anta-brantah kek yidhari sama lucia yang ga pernah di notice sbelumnya baik di trailer atau di storynya, gw ngerti sih char waifu pasti lebih laku cuma kesannya jadi terlalu maksa aja. padahal banyak yg berharap manato rank S",mekanik gameplaynya mantap kecewa manato rank muncul char antabrantah yidhari lucia tidak notice sbelumnya trailer storynya erti char waifu kesan maksa harap manato rank,Negative,Positive
sehat sehat developer,sehat sehat developer,Positive,Positive
Love This Game,love this,Positive,Positive
game grafik terkeren😍,grafik keren,Positive,Positive
sangat bagus dan sangat menatang,bagus natang,Positive,Positive
kenapa sekarang jadi buriq atau kuliatas grafik yang sangat buruk padahal dulu sangat bagus,buriq kuliatas grafik buruk bagus,Positive,Positive
tol,tol,Positive,Positive
"gamenya bagus cuman tolong dong di fiks ada bug visual dan texture menjadi hitam,tolong dong kasih support untuk cpu semua hp,makasih ya",bagus cuman tolong fiks bug visual texture hitamtolong kasih support cpu hpmakasih,Positive,Positive
"style game dan mekanisme bagus benr, ngumpulin polycromenya gampang bener setiap even banyak hadiah berlimpah.",style mekanisme bagus benr ngumpulin polycromenya gampang even hadiah limpah,Positive,Positive
game buriq,buriq,Positive,Positive
gracias hoyoverse🙏🙂‍↕️,gracias hoyoverse,Positive,Positive
Terimakasih Hoyo karena telah membuat game seseru ini🤩 Battle nya yang menarik dan karakter yang unik membuat pengalaman bermain game ini menjadi menyenangkan!,terimakasih hoyo seru battle tarik karakter unik alam main senang,Positive,Positive
scam,scam,Positive,Positive
"game nya baguss, desain desain karakter nya juga bgs trus yang paling kusuka itu battle nya satisfy bangett, makanya love bgt",bagus desain desain karakter bagus suka battle satisfy love,Positive,Positive
Best Game,best,Positive,Positive
Waifu nya banyak banget.,waifu,Positive,Positive
Kikir bnr,kikir,Positive,Positive
bagus,bagus,Positive,Positive
"HOYOO, HUGO RERUN PLSSS. MAKASIH ❤️",hoyoo hugo rerun pls terima kasih,Positive,Positive
"HOYOVERSE ANJENG!!! Jujur aja deh ya, gw main terakhir kali cmn pas Hugo rilis dan selesai build dia. Sisanya? PENSI DONG",hoyoverse anjeng jujur deh cuman pas hugo rilis selesai build sisa pensi,Negative,Positive
game bagus tapi sayang device gk support,bagus sayang device tidak support,Positive,Positive
"The source of ""goon""",the source of goon,Positive,Positive
manato A rank njing,manato rank njing,Positive,Positive
"Makasih udah bikin karakter secantik Yanagi, dan makasih juga udah bikin karakter seimut Burnice.",terima kasih bikin karakter cantik yanagi terima kasih bikin karakter seimut burnice,Positive,Positive
seru banget dah pokoknya,seru deh pokok,Positive,Positive
"Game bagus dan seru untuk dimainkan, cuma memang ada beberapa fitur yang kurang optimal tapi yakin bisa di tingkatkan lagi seiring bermain. Untuk desain character semoga bisa lebih improve dan semoga bisa lebih wow lagi. Intinya ZZZ the best game",bagus seru main fitur kurang optimal tingkat iring main desain character moga improve moga wow inti the best,Positive,Positive
game engine unity terbaik utk sekarang,engine unity baik,Positive,Positive
MAKE MANATO S-RANK 🗣️🗣️🗣️,pakai manato srank,Positive,Positive
make manato be a free S rank,pakai manato be free rank,Positive,Positive
bagus😋,bagus,Positive,Positive
"MANATO A RANK IS CRIMINALLL, JAHATT",manato rank is criminal jahatt,Positive,Positive
Perfect,perfect,Positive,Positive
game baik devnya mau berubah dan dev listen,devnya ubah dev listen,Positive,Positive
game kikir bangsat,kikir bangsat,Negative,Positive
"I not really mad about manato but- seriously?? I tired looking at boing boing chest, I uninstall genshin because of this, are you guys really going to take that path too??",not really mad about manato but seriously tired looking at boing boing chest uninstall genshin because of this are you guys really going take that path too,Positive,Positive
i just need more male S rank,just need more male rank,Positive,Positive
"Manato jadi A Rank, apalah padahal karakter dengan screentime yang banyak, plot juga selalu cover kita sebagai MC. Apa pula itu Lucia, dateng entah dari mana auto S Rank",manato rank apa karakter screentime plot cover mc lucia auto rank,Positive,Positive
its because manato A rank,its because manato rank,Positive,Positive
ok...,ok,Positive,Positive
Reckless desicion the awaited character is A rank meanwhile nobody is S lol,reckless desicion the awaited character is rank meanwhile nobody is lol,Positive,Positive
add more male S Rank,more male rank,Positive,Positive
"perangkat udh compitable, tapi masih framedrop, malahan lebih dari spek min. gmn min?",perangkat compitable framedrop spek min min,Positive,Positive
"need more women in pants/jeans, DAMIAN PLS PLAYABLE. more men. men. men",need more women pantsjeans dami pls playable more men men men,Negative,Positive
This is waifu game not for u guys who's like husbando,this is waifu not for lu guys whos like husbando,Positive,Positive
Manato deserve an s rank!,manato deserve an rank,Positive,Positive
fun game with bunch of rewards and events. but they disappointing me for making Manato an A rank,fun with bunch of rewards and events but they disappointing me for making manato an rank,Positive,Positive
MAKE. MANATO. S. RANK,pakai manato rank,Positive,Positive
worst dev ever,worst dev ever,Positive,Positive
yg bener aja. KOMANO MANATO A-RANK??? WTFFFFFF,komano manato arank wtf,Positive,Positive
"game bagus, dan Jan kikir kek yg di sebelah",bagus jangan kikir belah,Positive,Positive
Best Gooner Game,best gooner,Positive,Positive
"game yg keren, btw yixuan istri gw",keren btw yixuan istri,Positive,Positive
"Nice game, I love the combat system, fast daily, have skip dialog, nice reward, new skins are for new character and the most event take short time to clear, those all the good thing. The bad things for me is the collaboration are so dumb...real dumb, need spend money..no characters (Agen) , no skins (outfit) , no bangboos (Xbox's bangboo not for all user).",nice love the combat system fast daily have skip dialog nice reward new skins are for new character and the most event take short time clear those all the good thing the bad things for me is the collaboration are sok dumbreal dumb need spend moneyno characters agen no skins outfit no bangboos xboxs bangboo not for all user,Positive,Positive
good game,good,Positive,Positive
"makasih sudah mendengarkan, dan untuk sekarang sudah aman",terima kasih dengar aman,Positive,Positive
sekarang sudah normal,normal,Positive,Positive
GAMENYA MANTAP DAN SERU KARNA AKU DAPAT KARAKTER ZHU YUAN(MY WIFE),mantap seru karakter zhu yuanmy wife,Positive,Positive
my favorite game ever!,my favorite ever,Positive,Positive
mantap,mantap,Positive,Positive
😎👍bagus banget grafik nya 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,bagus grafik,Positive,Positive
game kikir,kikir,Positive,Positive
best gooner game,best gooner,Positive,Positive
nice bruh,nice bruh,Positive,Positive
"pengalaman yang menarik, game anime terbaik",alam tarik anime baik,Positive,Positive
"keren, battle mekanik nya top",keren battle mekanik top,Positive,Positive
Sehat-sehat game baik.,sehatsehat,Positive,Positive
GOOD GAME!,good,Positive,Positive
literal dogshit ever,literal dogshit ever,Positive,Positive
"game nya bagus, gameplay nya simple mudah buat yg baru main",bagus gameplay simple mudah,Positive,Positive
seru bnget Alhamdulillah,seru alhamdulillah,Positive,Positive
game baik kaya akan event,event,Positive,Positive
good but not too good enough especially on mobile phone....,good but not too good enough especially on mobile phone,Positive,Positive
best developer & improvement game. Nice gooning culture btw😎,best developer improvement nice gooning culture btw,Positive,Positive
im so happy know this game..goat games keep it up..and stay generouss!!,im sok happy know this gamegoat games keep upand stay generouss,Positive,Positive
Oke,oke,Positive,Positive
to all people who said this game was a gooner game.......you're not wrong tho ʕ – ᴥ – ʔ,all people who said this was gooner gameyoure not wrong tho,Positive,Positive
Nice aja...,nice,Positive,Positive
i love this Game,love this,Positive,Positive
ada my istri🤭,my istri,Positive,Positive
Good game,good,Positive,Positive
"Game yang seru untuk pecinta pertarungan epik ,juga memberikan gaya bertarung yang menarik",seru cinta tarung epik gaya tarung tarik,Positive,Positive
"game makin berat, ukuran makin gede",berat ukur gede,Negative,Positive
oke,oke,Positive,Positive
sangat bagus karena aku dapat miyabi,bagus miyabi,Positive,Positive
bagus,bagus,Positive,Positive
sangat membosankan,bosan,Positive,Positive
